#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T19:47+0000 #
#####################################################################
# seed = 2.0, speed = 5, meanNeighbors = 7, nodeCount = 200
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 200.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 200.0 1.821406727828746 35.378299298869344 34.38563263220268 47.65133477633478 0.5 8.265406336204471 
1.0 200.0 4.4769821428571435 37.531538578810256 33.05455643595311 48.47829392829393 17.522919778879533 6.238666493369983 
1.5 200.0 10.412410714285715 36.811608316606 26.39919760232028 42.62914862914863 0.0 6.704108275903433 
2.0 200.0 15.369738455988456 37.31511942241625 21.945380966427795 34.406562881562884 0.0 5.26383464051285 
2.5 200.0 20.191786255411255 36.580650014759925 16.641958997443908 29.48030303030303 0.0 5.056934636695657 
3.0 200.0 24.234793262293262 36.51983352917293 12.585036492875892 23.919078144078146 0.0 4.882297386356254 
3.5 200.0 28.57369753857254 36.48046957591772 8.24161154505969 19.382606282606282 0.0 4.622229052257339 
4.0 200.0 31.463395740697212 32.9503802724414 5.02224899832149 17.562571561565363 0.0 3.772376386718542 
4.5 200.0 34.14206038610083 34.03972003019789 3.732961177919423 16.312580719933663 0.0 2.9974547257061857 
5.0 200.0 35.570743314691846 34.459210183306546 3.2031566632971433 10.783569208569212 0.0 2.5894439619976235 
5.5 200.0 36.67856052268165 35.182212175896 2.649343148552513 25.016480741480738 0.0 2.56854606450819 
6.0 200.0 36.83381428714904 33.57858307083055 3.7365249194595513 25.016480741480738 0.0 3.5279608133610147 
6.5 200.0 37.09983014719199 34.38987062980767 4.0672060457228705 27.18625467669585 0.0 4.267836190914289 
7.0 200.0 37.135409163763654 34.43948081837212 4.726068449652827 28.43039458391626 0.0 4.832703172331573 
7.5 200.0 37.349176812265824 34.502930795946476 4.263701865123106 39.907992007992014 0.0 4.707679759326223 
8.0 200.0 37.63625459084689 32.704236603400645 5.331840185415487 39.907992007992014 0.0 3.8960398609168974 
8.5 200.0 37.639634780660515 33.702238977094304 4.006362417018116 11.515210829761912 0.0 2.033557196575808 
9.0 200.0 37.59263386450151 33.75493970884749 4.0978443436583145 10.757599654387576 0.0 2.175888783431549 
9.5 200.0 37.45697865329115 31.696091598932544 6.36074475659789 29.787017149517144 0.05797592929945239 5.959152097487116 
10.0 200.0 37.22711780417295 28.880728363673914 8.871603985288166 30.05848595848596 0.485353535353525 6.042467460582816 
10.5 200.0 36.728663818358285 32.71089556340022 4.602146137806808 29.55848595848596 0.0 4.36304595683082 
11.0 200.0 36.92720825515214 34.387182032492795 3.5610373618469593 29.55848595848596 0.03593906093907151 4.133909748564393 
11.5 200.0 36.79919501173062 35.615852968196236 2.7083464447918772 22.781654392219412 0.04192931251756704 2.9044332981324037 
12.0 200.0 36.749264180049394 35.19033087440595 3.03229241376958 23.768581418581423 0.027278848602371397 3.641759585984287 
12.5 200.0 37.3370306696013 35.219441769957356 3.1296607680919677 24.415328337812852 0.012628058216289872 3.0822315896037593 
13.0 200.0 37.65425398466343 34.222947329300574 3.844097307220454 30.8018426018426 0.010968198468184198 4.287162784700431 
13.5 200.0 37.39570184762348 34.03343927539198 4.560119221043647 26.612298812298814 0.0 4.5513821030788275 
14.0 200.0 37.656674000191416 33.94340120221196 5.193543548298966 28.521162171162175 0.0 4.841222524002405 
14.5 200.0 37.95656626266321 32.91533517207804 5.58740384065072 28.521162171162175 0.0 4.77547488268601 
15.0 200.0 37.68396105590746 34.213471057666105 4.490077640818934 31.012329337329337 0.0 4.542580578850418 
15.5 200.0 37.50047847143957 33.08211721629838 4.5612045943784905 30.012329337329337 0.0 3.7559616463483994 
16.0 200.0 37.069923475781636 31.504767156862744 5.89316091154848 26.583868908868908 0.0 4.97013538671326 
16.5 200.0 36.68346020890874 30.90327577470689 7.274148707029124 28.43057300027115 0.0 5.698618063853707 
17.0 200.0 36.80231570431203 31.62064430340901 6.482975240639133 28.606983294483292 0.0 5.421292822947943 
17.5 200.0 36.81120998813278 34.56461621060921 3.77689498465837 32.449944336709045 0.0 3.619927472924544 
18.0 200.0 36.46781168152453 32.78218509583401 4.975537929807363 29.260993989670464 0.0 5.1959506067609045 
18.5 200.0 36.0885888820287 31.315923499128413 6.01244409537102 29.611490551931723 0.0 5.2444097808954435 
19.0 200.0 35.54440447834759 31.729239159773837 5.941565719345191 24.385069097569097 0.023803810568537642 4.835729258450003 
19.5 200.0 35.40148087060858 31.299150699432932 6.007357426329521 23.54921051171051 0.04601540100766499 4.440050942416008 
20.0 200.0 35.19595049465928 33.309072456331 4.211313956992254 20.703832850156378 0.07572982572982312 3.803369522478474 
20.5 200.0 35.44115856722397 33.97050558439295 4.367847180597179 27.961067527243994 0.006857130657436983 4.37096976966978 
21.0 200.0 35.31880946790138 33.644154830245135 4.562073450349959 30.010761868850107 0.005408153937562332 4.728816958885765 
21.5 200.0 35.349499838268024 32.16297371582666 5.817655216816208 36.35393495393495 0.0026546166252074954 6.5710049109109825 
22.0 200.0 35.545691858687405 27.810240741829535 9.06786455464701 36.35393495393495 0.0 6.0982858668023665 
22.5 200.0 35.31192567258163 24.49456948963489 11.929774629137633 23.08950910200911 0.0 5.125477529020822 
23.0 200.0 35.388378837622646 24.773650812422872 11.058642709629552 21.848663836163837 0.0 4.680923982393492 
23.5 200.0 35.33499399407352 24.82072237729591 10.622709833488665 19.07095404595404 0.0 4.177125788924262 
24.0 200.0 35.23556309855865 24.15280596544838 11.466093507777913 25.828943278943285 0.4052828707240437 6.476521188840108 
24.5 200.0 34.8338761527645 21.726738233988232 13.387844323482675 30.09799644799645 3.377635002596307 4.512089142148473 
25.0 200.0 34.88012003809314 23.37862170827109 11.634122093313463 26.786432929815284 2.513357475857479 3.677468304709783 
25.5 200.0 34.942889227602464 22.425620119259825 12.517269108342639 29.526323676323674 1.6924728049728053 4.989885977780598 
26.0 200.0 34.6536091963592 22.21618415490187 12.437425041457324 23.486802086802086 0.0 3.479506868598308 
26.5 200.0 34.34214576191782 22.93739857680832 11.404747185109501 21.22290836528452 0.5 3.820184556095939 
27.0 200.0 33.918856562147006 27.36884617892962 6.788437529922774 32.78925796425796 0.0 5.885280919686953 
27.5 200.0 33.65397443627494 31.31921148509064 4.652001455713825 24.957912654081383 0.05490840858487189 5.220357539179611 
28.0 200.0 33.988919167004305 30.501676063457715 4.778925475569136 21.89772588522589 0.0591759461728536 4.915468316573341 
28.5 200.0 34.04417781968633 32.60469300122822 3.4541855939468182 19.935193049124944 0.028238428238424262 4.060674217913761 
29.0 200.0 34.06386879954411 29.39840417163489 5.546368777466235 24.05886303239245 0.06039026333144193 5.753142632554319 
29.5 200.0 34.14181692419638 30.83009573107566 4.261572643494278 26.600074190515368 0.08342660091886245 4.732516001288613 
30.0 200.0 34.485443573755106 31.334752205096244 3.7170868471483804 26.600074190515368 0.012015762015764153 3.454960822014406 
30.5 200.0 34.794404829132 32.38712785992817 2.9344145745035832 22.497738510199813 0.0 2.661787317866192 
31.0 200.0 34.99402038548826 31.748063496831687 3.396083986747686 15.445993179507116 0.0 2.4029374832604895 
31.5 200.0 35.1748609472313 32.513872150166655 3.0460943581702087 12.23412159735689 0.0 2.253951982034221 
32.0 200.0 35.35663391293519 31.87161318991466 3.878933884205748 11.29371045621047 0.0 2.481230356613194 
32.5 200.0 35.383303047850845 31.393404625065262 4.379967770663363 27.56363358863359 0.0 2.974692630600124 
