#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T15:40+0000 #
#####################################################################
# seed = 4.0, speed = 1, meanNeighbors = 3, nodeCount = 500
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 500.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 500.0 0.6950904392764857 5.335246564546565 4.980579897879898 12.4 0.0 3.063483298886679 
1.0 500.0 1.6656333333333335 5.234550493950494 3.5949171606171606 11.65 0.0 2.671773188948266 
1.5 500.0 3.2288380952380953 5.217801276501277 2.0991631812631812 10.116666666666667 0.0 1.9507405926926897 
2.0 500.0 4.171776190476191 5.103847163947164 1.2133408147408147 5.266666666666666 0.0 1.2406378010702679 
2.5 500.0 4.682659523809524 5.183852747252748 0.9865279997779999 5.883333333333331 0.0 1.0692530056794183 
3.0 500.0 4.898255555555555 5.221707636807637 0.9192773337773337 6.792857142857144 0.0 1.092689552322398 
3.5 500.0 5.0708753968253975 5.654026553580578 1.0574209980250227 6.066666666666666 0.0 1.2739200121823309 
4.0 500.0 5.218679365079365 5.571607422453708 1.2012090097552945 9.999098124098124 0.0 1.5153623058017631 
4.5 500.0 5.312415873015873 5.520364102375093 1.309469974280965 8.916833166833165 0.0 1.4482271318561346 
5.0 500.0 5.436762698412698 5.624682730135362 1.2670707365733684 8.535211275652452 0.0 1.414468696977118 
5.5 500.0 5.467839538239538 5.607821125726699 1.0652407172462899 8.53538095891037 0.0 1.261351287411048 
6.0 500.0 5.49747340992341 5.651694726962065 0.9561128699302075 8.531214292243703 0.0 1.1466956488045519 
6.5 500.0 5.536858596958597 5.849905169615386 0.8858598060006727 6.459923040495797 0.0 1.0794601122191552 
7.0 500.0 5.633905422355422 5.95721590332612 0.8689493835713649 6.477780183352939 0.0 1.0381308815931003 
7.5 500.0 5.750494103119103 5.850457289064565 0.8173117990970157 5.246825396825395 0.0 0.9839886389233765 
8.0 500.0 5.823774634515811 5.80575474669809 0.7219554941790236 8.387186261450967 0.0 0.9242572365477546 
8.5 500.0 5.901849702748232 5.697504283195305 0.8379706174544409 8.395216140069081 0.0 1.0600166304005427 
9.0 500.0 5.953884465207994 6.013038288233954 0.8324909880968704 7.578013300768719 0.0 1.0948573512774382 
9.5 500.0 6.0129184594816945 6.308712642862489 1.08329066097777 9.375621600621601 0.0 1.3749008887246903 
10.0 500.0 6.046370321499966 6.187116082144631 1.2141868102036792 11.245163170163169 0.0 1.6621181284168336 
10.5 500.0 6.077100541606656 6.11848624734388 1.120061880469555 9.762461149961148 0.0 1.522861421680337 
11.0 500.0 6.063814040199566 5.86746158758398 0.9820127014925067 14.286904761904761 0.0 1.3703658667826843 
11.5 500.0 6.059975532379557 5.822467664756983 1.264060763093116 10.615187590187588 0.0 1.5579701290585044 
12.0 500.0 6.14139363623133 5.961162859895523 1.5980616942654864 10.615187590187588 0.0 1.8410439661415994 
12.5 500.0 6.154439738323252 5.44003552696014 1.5075193373104363 11.879087579087576 0.0 1.9488405746120847 
13.0 500.0 6.207843777507322 5.691010119601761 1.2531725375329863 7.594766344766343 0.0 1.5442220254549794 
13.5 500.0 6.306322653696492 5.545297690132365 1.437879079125209 8.561904761904762 0.0 1.727036185981874 
14.0 500.0 6.281015488604962 5.178269408369409 1.7501242576137312 8.78809523809524 0.0 2.053122477004635 
14.5 500.0 6.324877432543377 5.141434143634144 1.8047953257612699 8.35574703074703 0.0 2.029215205001555 
15.0 500.0 6.232234243740436 5.28312178932179 1.7667675534304017 8.35574703074703 0.0 1.918795022855454 
15.5 500.0 6.219855980173937 5.708255857126526 1.706192758151198 9.942635142635142 0.0 1.9577356960309884 
16.0 500.0 6.284666489040715 5.558700862828262 1.6382194557678302 8.65123707991355 0.0 1.830518508538254 
16.5 500.0 6.3463694100017625 5.448735774253266 1.6673492055244377 10.396966350642824 0.0 1.9429004617947323 
17.0 500.0 6.284537218741011 5.5999937185965045 1.519555984598477 10.01420523490957 0.0 1.9086342933986244 
17.5 500.0 6.103969009547085 5.848035740953233 1.3840039695131598 9.792553542089145 0.0 1.7115019921424455 
18.0 500.0 5.806112138963323 6.518068794949487 1.6618036704748431 11.138893342004453 0.0 2.0767476211656763 
18.5 500.0 5.79743283886056 5.8657526645659575 1.2951409952149076 9.88640950552715 0.0 1.5700195422987993 
19.0 500.0 5.860225246679705 5.5368657183202075 1.4688633803726372 10.103076172193816 0.0 1.779236724502355 
19.5 500.0 5.9402184848510995 4.9172413142413145 1.6936733300059448 11.146031746031747 0.0 2.285897563388341 
20.0 500.0 6.042177721855925 4.88701433011433 1.7539110551892585 9.859523809523813 0.0 2.168504038570125 
20.5 500.0 5.99415430041235 4.921552425352425 1.7124641128221623 12.354401154401156 0.0 2.2450261332588752 
21.0 500.0 5.930154439586079 4.635304761904762 1.6636623760940157 11.36089466089466 0.0 2.3620797615871076 
21.5 500.0 5.887412453568103 4.536168253968254 1.7458378503935004 10.900396825396822 0.0 2.4116828832082455 
22.0 500.0 5.8242681389831805 4.478324098124098 1.849229755144797 12.309451659451659 0.0 2.4297921354207435 
22.5 500.0 5.671147090881853 4.675134532134532 1.5829779045126662 11.094477744477746 0.0 2.07462852964594 
23.0 500.0 5.688593711517241 4.661513997113997 1.518833682657212 9.68068320568321 0.0 2.0706658416264574 
23.5 500.0 5.6282072471646005 4.555624597624598 1.4510080463653994 9.68068320568321 0.0 1.9596518762741015 
24.0 500.0 5.501043700778067 4.758544511044511 1.3577795649139301 8.290101565101562 0.0 1.8026737896646903 
24.5 500.0 5.395921079934857 5.097775263625263 1.3899711576349347 7.605054341083754 0.0 1.6677562425603718 
25.0 500.0 5.287936881823027 5.07888374958375 1.1664814483675938 7.478485403485406 0.0 1.5196794465554753 
25.5 500.0 5.298224913863226 5.121195970695971 1.0933432177815303 7.2114940614940615 0.0 1.387905237256851 
26.0 500.0 5.324259869920241 5.288015961815962 1.283019221679593 11.939958081134549 0.0 1.7422332428552236 
26.5 500.0 5.356033555058633 5.174750260850261 1.168473814798892 12.03710158090963 0.0 1.6539014603303437 
27.0 500.0 5.437019421127548 5.202221278721279 1.0713595365676636 11.953768247576296 0.0 1.5763104428242116 
27.5 500.0 5.534614799046842 5.2403037851037855 1.2839086293307655 11.019514674352134 0.0 1.7149926004643916 
28.0 500.0 5.562260107561931 5.133950538350538 1.263583608175525 10.87775186200109 0.0 1.7080427956103705 
28.5 500.0 5.54986875716938 5.073718215118215 1.137594672449266 10.461085195334423 0.0 1.5390161020404691 
29.0 500.0 5.526960324647459 5.283215817515817 1.1366314003225055 9.472196306445534 0.0 1.4149435325644664 
29.5 500.0 5.457976057483295 5.1715644910644905 1.0916709681282062 8.73994004921956 0.0 1.3923518907391557 
30.0 500.0 5.444806157701723 5.534672758125647 1.3340887693725187 11.331666944166942 0.0 1.6829715643168697 
30.5 500.0 5.45062282154042 5.706116992021859 1.264240176597936 7.268012352670784 0.0 1.5880420612273805 
31.0 500.0 5.48451941344816 5.504943587801654 1.2972030442115945 11.406743033816664 0.0 1.7937753396646612 
31.5 500.0 5.546053222642137 5.677836561139022 1.205356880100732 6.69404761904762 0.0 1.547096986552772 
32.0 500.0 5.54896011313547 5.592044843549989 1.2741054964165888 7.464285714285715 0.0 1.4967566757985096 
32.5 500.0 5.528920186849589 5.771144492329296 1.3575312775717425 8.332715220608947 0.0 1.647269363233531 
33.0 500.0 5.615098052736637 5.399393286140692 1.3071407772786252 7.45 0.0 1.5251569417964537 
33.5 500.0 5.667690968165883 5.398229066511535 1.2092489502354693 8.565290978371474 0.0 1.435912389620946 
34.0 500.0 5.681819331469247 5.9513584330814435 1.5697965755572156 10.421907156311182 0.0 1.7543042693988826 
34.5 500.0 5.766576642638407 6.161821403861547 1.299334283264491 9.175710719897353 0.0 1.5898811162725053 
35.0 500.0 5.942743429772841 5.856200130795305 1.2630796882108632 8.871103896103897 0.0 1.454253747220892 
35.5 500.0 6.030991365737806 5.455896237096237 1.2363149088613483 9.433058852911794 0.0 1.502725443550286 
36.0 500.0 6.029661755178086 5.4912404262404255 1.1972788713952027 8.982844829748855 0.0 1.5228929915926406 
36.5 500.0 6.091997418199276 5.4320405261405265 1.5389766722785299 9.482844829748855 0.0 1.8761579686839995 
37.0 500.0 6.160110401999101 5.3827193140193135 1.4371009003896 13.488283366959838 0.0 1.8312833141570017 
37.5 500.0 6.1532116378117925 5.37315833055833 1.3893036125037672 8.281305987614036 0.0 1.7434337170515446 
38.0 500.0 6.180989133381239 5.763239226057441 1.5325206388306656 10.086041820460988 0.0 1.8790064519433618 
38.5 500.0 6.171884581689381 5.250740370740371 1.4071661445709431 10.809969197469197 0.0 2.0048443998901546 
39.0 500.0 6.104487074501006 5.328046442446443 1.2015808917948236 10.809969197469197 0.0 1.6677903432786407 
39.5 500.0 6.14028425377512 5.45901201021201 1.267462531053398 8.628385503385504 0.0 1.6302183985362568 
40.0 500.0 6.0819445780827355 5.329891808191808 1.2062597628979208 8.542954920896097 0.0 1.6664689426239079 
40.5 500.0 6.083154297706078 5.539462082362083 1.1739281127798928 7.383469308469309 0.0 1.4796843391031558 
41.0 500.0 6.12923137800452 5.365096248196248 1.2187058541819376 10.53517309573811 0.0 1.798683591364372 
41.5 500.0 6.160521679584605 5.138894094794095 1.3086014837673505 10.853738435626981 0.0 2.04890632169834 
42.0 500.0 6.072371695667593 5.112588178488179 1.239098957294855 9.98250315216259 0.0 1.9408261477197366 
42.5 500.0 5.910362103642831 5.216303696303696 1.251831090211818 9.053516538501057 0.0 1.7403284577142994 
43.0 500.0 5.829881940436584 5.24324259074259 1.108160040114684 7.798714232963462 0.0 1.4703552421438555 
43.5 500.0 5.659130943592012 5.088194301776655 1.1045038873149553 10.101587301587301 0.0 1.4790378083245381 
44.0 500.0 5.5657108750125 4.890207760540114 1.1054614688630942 10.101587301587301 0.0 1.5213495427492314 
44.5 500.0 5.486448751154247 5.095371163803517 1.083967787673283 9.132355961032431 0.0 1.3716479976477751 
45.0 500.0 5.455469236808943 5.025494361194362 1.1686180213577273 7.807215007215007 0.0 1.4654656094033414 
45.5 500.0 5.369596134233992 5.005450094350095 0.9534208206586791 9.331823405352816 0.0 1.2524649473451595 
46.0 500.0 5.401054379695102 4.944785414585414 0.9832038857446079 8.115468024407653 0.0 1.2779504347343413 
46.5 500.0 5.400771674981141 5.231005662638015 1.15751641357588 8.115468024407653 0.0 1.4200396443547278 
47.0 500.0 5.479491456936373 5.235878465978466 1.1661312393761547 7.673928848928847 0.0 1.419506924908594 
47.5 500.0 5.611394262840703 5.190236308136308 1.1417494409958806 7.052380952380952 0.0 1.3427696624448033 
48.0 500.0 5.685752306027306 5.257294444392897 1.1174293845043843 6.888611388611389 0.0 1.2539437911209428 
48.5 500.0 5.63875073700809 5.304169898763088 1.0724453646027174 9.247612518200754 0.0 1.3917863638794206 
