#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T21:08+0000 #
#####################################################################
# seed = 3.0, speed = 2, meanNeighbors = 5, nodeCount = 5000
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 5000.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 5000.0 1.5066960117380288 102.63545843608912 101.88361176942246 157.74309476996106 0.0 39.710075580613335 
1.0 5000.0 3.5159704761904744 102.25026944015106 98.75331229729392 163.0402628338497 0.0 43.150108649947995 
1.5 5000.0 7.711670714285715 104.91603133558691 97.29084585939644 163.33183254299374 0.0 41.04223584166353 
2.0 5000.0 11.43129280941281 97.5815588202791 86.37519155199183 159.5189420123302 0.0 39.97038674456116 
2.5 5000.0 14.557495473415473 99.08774685461712 84.99097875065023 156.0174534199726 0.0 37.99900203944148 
3.0 5000.0 17.523606128593627 94.96560709116739 78.24383968662748 147.05777841239507 0.0 38.17145513518096 
3.5 5000.0 20.363535486724317 98.62001473550221 79.49996063496742 142.4795394561349 0.0 35.228530613626575 
4.0 5000.0 23.337858397653257 109.89858366533895 87.83070446293489 147.545298935152 0.0 33.36463073524141 
4.5 5000.0 26.222515735258035 96.68057011666441 72.11589679302878 144.28120702604858 0.0 32.4625968991619 
5.0 5000.0 29.191908398868932 111.0351175984212 83.53261604385176 158.791525466755 0.0 32.35060457647815 
5.5 5000.0 32.2523828773222 110.09839932315559 80.13761163692713 145.75537351208723 0.0 28.054297334502337 
6.0 5000.0 35.33672622471918 96.27246099577691 63.055575933380354 137.50564627647964 0.0 27.478412925511176 
6.5 5000.0 38.485573179811034 95.48072876784708 60.39854109339283 140.27848058572798 0.0 26.746378307350373 
7.0 5000.0 41.4323018609741 84.95615956563073 50.15230077011606 133.4543242947025 0.0 27.009385267358937 
7.5 5000.0 44.29894043138434 84.24800930548712 46.95331198083169 124.43999722551528 0.0 22.54182678253868 
8.0 5000.0 46.8519628457856 101.87948682091466 58.816656650130476 140.80652642284966 0.0 22.551084583034896 
8.5 5000.0 49.62411800315348 107.50840317234672 62.19395270154961 135.7709188070361 0.0 21.230199580510188 
9.0 5000.0 52.43770414277526 104.70895952177526 56.65302397174221 151.74181382958605 0.0 23.188098372664715 
9.5 5000.0 55.46307384273511 105.52116232649351 55.638378599829025 150.4789036508986 0.0 23.017554924070343 
10.0 5000.0 58.58173963048706 102.73283193102539 50.411231668526945 139.70847044859894 0.0 20.333058999174895 
10.5 5000.0 61.42034019748473 105.56403312570524 50.66214500892971 138.43925082766003 0.0 20.679850311280497 
11.0 5000.0 64.13833556834875 100.88935000180237 44.01949700681398 133.25051668182869 0.0 19.201940281885154 
11.5 5000.0 67.00501267318772 102.49626234006188 44.54458142052065 149.43172648001865 0.0 18.53479790928981 
12.0 5000.0 70.03040445564605 87.68732227445753 29.834877196041354 132.24636993780885 0.0 18.41289384610398 
12.5 5000.0 73.07766140725484 94.74328405899959 32.098985124109774 128.9285915909509 0.0 18.26102129120371 
13.0 5000.0 76.0177005287162 92.5823586370226 29.414726249667375 131.14083728379208 0.0 18.73975597561344 
13.5 5000.0 79.04262117580947 95.19812115318076 28.18383127537011 136.0999300342337 0.0 19.07674268951611 
14.0 5000.0 82.04518430250542 97.64973697489106 29.628557759116376 136.6984739763622 0.0 18.893976449511502 
14.5 5000.0 85.17417423467347 94.86597887918334 28.2521186624208 143.20107323880973 0.0 20.886373276066738 
15.0 5000.0 87.73317107385999 100.8407219115807 27.837213427731278 146.8978281263018 0.0 20.290501349740154 
15.5 5000.0 90.45410394016747 101.7265055836073 28.245024877100473 142.7223528798175 0.0 23.033576958126496 
16.0 5000.0 93.01939164509261 93.29857238972329 27.701149768605205 171.90084917075438 0.0 24.639905947047517 
16.5 5000.0 95.43678199864453 99.28003538555272 23.92670685338517 151.2350978422264 0.0 21.910298614141624 
17.0 5000.0 97.70347462726369 87.72467240828666 28.41356701872253 144.21585286106202 0.0 26.98646775471925 
17.5 5000.0 99.88972275241868 85.81223090627374 29.657700005563864 142.9927686097136 0.0 25.83794788528137 
18.0 5000.0 102.1131938431353 87.2817936131951 30.549604223464552 152.1120603365003 0.0 25.0397766958567 
18.5 5000.0 104.30752162623311 93.96678609624509 27.675461389999747 164.21277202481514 0.0 25.757698827836045 
19.0 5000.0 106.42799523651402 95.48992322758907 27.395920433634956 160.31224606784403 0.0 26.286531705294912 
19.5 5000.0 108.46384497050394 88.58056137643558 32.006409149499795 175.08909182889826 0.0 28.34874063629872 
20.0 5000.0 110.37929344741698 93.09915556986667 30.258209735985105 173.51088637972208 0.0 24.66734806350922 
20.5 5000.0 112.57436101318737 99.8885930444046 27.1856589946564 167.46462012645327 0.0 25.344778381401564 
21.0 5000.0 114.75471437301672 96.20867481708635 30.711007095336246 165.68678076819137 0.0 26.05860622669061 
21.5 5000.0 117.10886948572765 98.55003930673644 31.255491906396536 182.67361947836233 0.0 28.680443034028727 
22.0 5000.0 118.74527724972037 86.69862806051451 40.351335482622126 164.9031303251272 0.0 30.788095345539013 
22.5 5000.0 120.13573577301236 57.259308965272545 65.32567627903785 170.47432837659326 0.0 30.72729947644858 
23.0 5000.0 122.11741706505859 74.99652634976545 51.23764340365124 176.52996792875183 0.0 33.58301666056917 
23.5 5000.0 123.64542680824907 85.35421205420603 45.656086458959095 180.18256283831252 0.0 32.384562462818856 
24.0 5000.0 124.59732023759463 81.52846426663315 49.520747382208796 176.64863818423612 0.0 33.3591686799175 
24.5 5000.0 125.59134399897539 88.1161387443425 44.144220120211024 191.826873290341 0.0 31.688172403035587 
25.0 5000.0 126.0914303888415 93.70770014570951 40.66314990416327 189.08255814578945 0.0 32.591104756119556 
25.5 5000.0 125.99836862169114 65.12311537779446 64.76856698211179 198.40722457679126 0.0 33.76890226427786 
26.0 5000.0 127.14337078358676 88.99949818901536 44.7637693274701 198.40722457679126 0.0 30.40443276782052 
