#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T15:56+0000 #
#####################################################################
# seed = 8.0, speed = 2, meanNeighbors = 7, nodeCount = 100
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 100.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 100.0 1.7604166666666665 27.48246092796093 26.637460927960927 36.411904761904765 15.061582861582862 5.50133290175719 
1.0 100.0 5.289619047619047 28.306958874458875 23.017339826839827 36.74999999999999 11.068326118326123 5.53237053763339 
1.5 100.0 11.138357142857142 28.75094805194805 17.61259090909091 32.102380952380955 9.020634920634919 4.643869426535562 
2.0 100.0 17.593143578643577 28.187790764790766 10.75298051948052 19.27619047619048 1.8515873015873048 4.711512993758668 
2.5 100.0 22.365549783549785 28.388062493062492 6.111861915861916 17.056349206349203 0.12063492063492731 4.072200455090995 
3.0 100.0 25.741897907647907 28.434615884115885 3.511045537795537 15.014343989343992 0.041269841269844676 3.2446883198088368 
3.5 100.0 27.966691641691643 28.724486013986013 2.5652895437895427 12.825396825396828 0.04801587301587418 1.9656204027432163 
4.0 100.0 29.612907675657674 28.01177566877567 2.705332473082473 10.502286602286603 0.03531746031745797 1.830149272305087 
4.5 100.0 30.59641378066378 28.002347097347098 2.8363146020646015 10.445143745143746 0.2563492063492063 1.6096135996323517 
5.0 100.0 30.778363414363415 28.047439005439006 2.8363664113664107 7.163589188589189 0.3523809523809476 1.3180840766408373 
5.5 100.0 30.79681918081918 28.1255024975025 2.6713166833166833 6.258802308802309 0.2861111111111114 1.0615936354785163 
6.0 100.0 30.72896484071484 27.83328821178821 2.9011780719280713 21.354040404040404 0.11150793650793744 2.0790566507749833 
6.5 100.0 30.420702602952602 27.62204218004218 2.8079410866910854 6.226587301587287 0.0 0.938313534416703 
7.0 100.0 30.345730963480964 27.592117493617494 2.761894133644133 6.215476190476181 0.0 0.9447908521138637 
7.5 100.0 30.305625846375847 27.428141303141302 2.8774845432345426 5.919047619047614 0.0 1.0922372960545743 
8.0 100.0 30.17058161283161 27.56566611166611 2.6049155011655007 6.709523809523809 0.0 1.0521420632033773 
8.5 100.0 29.963908813408814 27.418071595071595 2.5458372183372173 5.009920634920633 0.0 0.8701746232106564 
9.0 100.0 29.907043012543014 27.52042107892108 2.386621933621934 4.825793650793649 0.0 0.9701605672804197 
9.5 100.0 29.757211482961484 27.108888111888113 2.673930153180153 5.63928571428572 0.0 1.1488475016670838 
10.0 100.0 29.632782911532914 27.265398212898212 2.4041177433677436 4.821428571428573 0.0 0.9406898977504475 
10.5 100.0 29.638668054168054 26.367443239766768 3.271224814401285 8.1240564990565 0.0 1.196609302417016 
11.0 100.0 29.54525752025752 26.52990911539441 3.017162923677629 8.612151737151741 0.0 1.3588644266850718 
11.5 100.0 29.50748398823399 26.54435139533669 2.963132592897299 8.277268156679922 0.0 1.1901238189620873 
