#####################################################################
<<<<<<< HEAD
<<<<<<< HEAD
# Alchemist log file - simulation started at: 2020-09-16T16:03+0000 #
=======
# Alchemist log file - simulation started at: 2020-09-16T12:51+0000 #
>>>>>>> 78924d21d0b7204abe0b4659dbd7d51811d4c31f
=======
# Alchemist log file - simulation started at: 2020-09-16T12:51+0000 #
>>>>>>> 88c275fcf8f22bc4848b0f8b119a18abbf9e12ef
#####################################################################
# seed = 48.0, nodeCount = 800, grain = 3, deploymentType = BarabasiAlbert
#
# The columns have the following meaning: 
# time leader-random[CountDistinct] HopCountClusterClosestNeighborDistance[leader-random] HopCountClusterIntraDistance[leader-random] leader-pageRank[CountDistinct] HopCountClusterClosestNeighborDistance[leader-pageRank] HopCountClusterIntraDistance[leader-pageRank] leader-harmonic[CountDistinct] HopCountClusterClosestNeighborDistance[leader-harmonic] HopCountClusterIntraDistance[leader-harmonic] leader-closeness[CountDistinct] HopCountClusterClosestNeighborDistance[leader-closeness] HopCountClusterIntraDistance[leader-closeness] leader-degree[CountDistinct] HopCountClusterClosestNeighborDistance[leader-degree] HopCountClusterIntraDistance[leader-degree] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
<<<<<<< HEAD
<<<<<<< HEAD
1.000781838923525 444.0 Infinity 0.23156118781118784 553.0 Infinity 0.06557320818622808 590.0 Infinity 0.05941246606500844 316.0 Infinity 0.4329617472953076 543.0 Infinity 0.07344553833940284 
2.0007818389235252 319.0 Infinity NaN 169.0 Infinity 0.4164127497393317 208.0 Infinity 0.4145161941031432 369.0 NaN NaN 186.0 Infinity NaN 
3.0007818389235252 380.0 Infinity NaN 317.0 Infinity NaN 269.0 Infinity NaN 381.0 NaN NaN 355.0 Infinity NaN 
4.000781838923525 329.0 Infinity NaN 424.0 Infinity NaN 345.0 Infinity NaN 344.0 NaN 0.35931546940481623 372.0 Infinity NaN 
5.000781838923525 322.0 Infinity NaN 309.0 Infinity NaN 327.0 Infinity 0.162575523048608 344.0 NaN 0.3559239965365992 251.0 Infinity NaN 
6.000781838923525 315.0 Infinity 0.3485933824118366 250.0 Infinity NaN 268.0 Infinity NaN 344.0 NaN 0.3559239965365992 238.0 Infinity NaN 
7.000781838923525 311.0 Infinity 0.35946948777435295 246.0 Infinity NaN 256.0 Infinity NaN 344.0 NaN 0.3559239965365992 234.0 Infinity 0.22683962720797404 
8.000781838923526 311.0 Infinity NaN 235.0 Infinity 0.21593514247213466 252.0 Infinity 0.23847079908468313 344.0 NaN 0.3559239965365992 225.0 Infinity 0.24332061970370042 
9.000781838923526 309.0 Infinity 0.36017802814829697 229.0 Infinity 0.23381990603035652 251.0 Infinity 0.24141291382207233 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
10.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
11.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
12.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
13.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
14.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
15.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
16.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
17.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
18.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
19.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
20.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
21.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
22.000781838923526 309.0 Infinity 0.36017802814829697 222.0 Infinity 0.24960101417846087 250.0 Infinity 0.24437856547736062 344.0 NaN 0.3559239965365992 224.0 Infinity 0.2447788962797586 
