#####################################################################
# Alchemist log file - simulation started at: 2020-09-19T02:52+0000 #
#####################################################################
# seed = 147.0, nodeCount = 800, grain = 5, deploymentType = RandomEuclidean
#
# The columns have the following meaning: 
# time leader-random[CountDistinct] HopCountClusterClosestNeighborDistance[leader-random] HopCountClusterIntraDistance[leader-random] leader-pageRank[CountDistinct] HopCountClusterClosestNeighborDistance[leader-pageRank] HopCountClusterIntraDistance[leader-pageRank] leader-harmonic[CountDistinct] HopCountClusterClosestNeighborDistance[leader-harmonic] HopCountClusterIntraDistance[leader-harmonic] leader-closeness[CountDistinct] HopCountClusterClosestNeighborDistance[leader-closeness] HopCountClusterIntraDistance[leader-closeness] leader-degree[CountDistinct] HopCountClusterClosestNeighborDistance[leader-degree] HopCountClusterIntraDistance[leader-degree] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.001036051984032 88.0 NaN 0.7389491243120727 310.0 Infinity 0.4187357713970619 531.0 Infinity 0.1860539413505516 42.0 NaN 1.021909840025623 334.0 Infinity 0.3884911280649218 
2.0010360519840322 13.0 NaN NaN 30.0 Infinity NaN 195.0 Infinity NaN 13.0 NaN NaN 40.0 NaN NaN 
3.0010360519840322 13.0 NaN NaN 14.0 NaN NaN 61.0 NaN NaN 13.0 NaN NaN 21.0 NaN NaN 
4.001036051984032 21.0 NaN NaN 34.0 NaN NaN 45.0 NaN NaN 19.0 NaN NaN 20.0 Infinity NaN 
5.001036051984032 30.0 NaN 0.5411299499477417 76.0 NaN NaN 72.0 Infinity NaN 13.0 NaN 1.5691757539614537 22.0 NaN 0.5679540543668528 
6.001036051984032 22.0 Infinity 0.7521090226560112 27.0 NaN 0.7818935515983072 64.0 Infinity NaN 10.0 NaN NaN 14.0 NaN 1.106784942576483 
7.001036051984032 11.0 NaN 1.5783823069762841 11.0 NaN NaN 147.0 Infinity NaN 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
8.001036051984032 9.0 NaN NaN 9.0 NaN 1.9942035266408067 126.0 Infinity NaN 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
9.001036051984032 8.0 NaN NaN 10.0 NaN 1.789733387347992 23.0 NaN NaN 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
10.001036051984032 10.0 NaN 1.6303763818297567 37.0 NaN 0.4626014268215902 32.0 Infinity NaN 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
11.001036051984032 9.0 NaN 1.86708486869973 21.0 NaN 0.8773379014120829 81.0 Infinity NaN 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
12.001036051984032 8.0 NaN 2.1213038106205295 10.0 NaN 1.860169340542566 44.0 Infinity NaN 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
13.001036051984032 8.0 NaN 2.1213038106205295 10.0 NaN 1.9121808347954397 10.0 NaN 1.7151733910208484 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
14.001036051984032 8.0 NaN 2.1213038106205295 11.0 NaN 1.7383462134503995 9.0 NaN 1.7183333726566348 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
15.001036051984032 8.0 NaN 2.1213038106205295 11.0 NaN 1.6474371225413087 9.0 NaN 1.7183333726566348 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
16.00103605198403 8.0 NaN 2.1213038106205295 10.0 NaN 1.8621808347954396 9.0 NaN 1.7183333726566348 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
17.00103605198403 8.0 NaN 2.1213038106205295 10.0 NaN 1.8621808347954396 9.0 NaN 1.7183333726566348 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
18.00103605198403 8.0 NaN 2.1213038106205295 10.0 NaN 1.8621808347954396 9.0 NaN 1.7183333726566348 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
19.00103605198403 8.0 NaN 2.1213038106205295 10.0 NaN 1.8621808347954396 9.0 NaN 1.7183333726566348 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
20.00103605198403 8.0 NaN 2.1213038106205295 10.0 NaN 1.8621808347954396 9.0 NaN 1.7183333726566348 9.0 NaN 2.2974513976974085 10.0 NaN 1.549498919607076 
