#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T16:16+0000 #
#####################################################################
# seed = 12.0, speed = 5, meanNeighbors = 7, nodeCount = 100
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 100.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 100.0 1.8137681159420291 26.312294982794985 25.47796164946165 37.56785714285714 2.0 6.378832589412249 
1.0 100.0 4.766 25.918127983127984 21.152127983127983 34.44325396825397 0.0 5.978078294270849 
1.5 100.0 9.861666666666666 27.311165445665445 17.44949877899878 28.54722222222222 8.728571428571435 4.369857102855629 
2.0 100.0 15.426642857142857 27.07891774891775 11.652274891774892 21.030952380952378 1.5892857142857082 3.8893878928814054 
2.5 100.0 19.287396825396826 27.425905483405483 8.138508658008659 15.090873015873017 0.35476190476190084 3.991010222543399 
3.0 100.0 23.022633116883117 27.589414862914865 4.871710317460318 15.192857142857147 0.22142857142857508 3.6828427059893762 
3.5 100.0 25.515132395382395 27.33283261183261 3.0013690476190473 12.248809523809523 0.007936507936509685 2.6271908022542814 
4.0 100.0 27.533256854256855 27.65543672993673 2.2807821067821066 9.703174603174602 0.1341269841269792 1.922427138326422 
4.5 100.0 28.42901948051948 27.30470951270951 2.0728328893328896 7.5488816738816755 0.015873015873015817 1.4731605890409787 
5.0 100.0 28.84288578088578 26.956087967587965 2.487387445887446 18.703607503607504 0.03246753246753897 2.0920948864582627 
5.5 100.0 29.10603651903652 25.6429107004107 3.93534903984904 21.832142857142856 0.03134920634920135 3.529755758190172 
6.0 100.0 29.425670523920523 25.39665007215007 4.054852175602177 20.998809523809523 0.2007936507936492 3.1443793986514725 
6.5 100.0 29.285499805749804 25.576681818181818 3.7734036796536805 17.31753246753247 0.12341269841269664 2.8589488203336324 
7.0 100.0 28.770900516150515 25.357246031746033 3.4896487123987123 13.810642135642134 0.0 2.0222412950468716 
7.5 100.0 28.543024836274835 25.612226551226552 2.9643682706182712 8.293650793650798 0.0 1.581558249284326 
8.0 100.0 28.4585376012876 25.935876623376622 2.5930816128316123 8.678571428571427 0.0 1.794593442943732 
8.5 100.0 28.391987012987013 24.852327117327118 3.5671598956598953 10.247899322899325 0.0 2.0984619183517847 
9.0 100.0 28.240102453102452 24.684855366855366 3.58319153069153 10.316780441780441 0.08333333333333348 2.116705218561814 
9.5 100.0 28.009946248196247 24.579412365412367 3.4305338827838825 9.25239482739483 0.08333333333333348 1.9201061397095092 
10.0 100.0 27.664691558441557 25.868396089204914 2.918500915750916 14.261263736263736 0.04837662337662607 2.299493664497806 
10.5 100.0 27.4753914973915 25.78581239512122 2.813953157953157 14.308882783882787 0.2262154512154524 2.315657669797657 
