#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T16:38+0000 #
#####################################################################
# seed = 18.0, speed = 10, meanNeighbors = 10, nodeCount = 20
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 20.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 20.0 2.25 12.258333333333333 11.133333333333333 15.833333333333334 0.0 3.7036018504513506 
1.0 20.0 5.183333333333334 12.258333333333333 7.075 14.833333333333334 0.0 4.456572451076714 
1.5 20.0 10.004166666666666 12.308333333333334 2.3041666666666667 7.833333333333334 0.0 2.3678948814486342 
2.0 20.0 11.941666666666666 12.191666666666666 0.9000000000000001 2.166666666666666 0.0 0.610938306243018 
2.5 20.0 12.6625 12.191666666666666 0.6875 2.166666666666666 0.0 0.5028246238393472 
3.0 20.0 12.670833333333334 12.058333333333334 0.6125000000000002 1.1666666666666679 0.0 0.31095377705052624 
3.5 20.0 12.637500000000001 12.175 0.6041666666666667 1.333333333333334 0.0 0.35030792636600994 
4.0 20.0 12.6875 12.175 0.5208333333333333 1.3333333333333321 0.0 0.33647097838928924 
4.5 20.0 12.625 12.016666666666667 0.6416666666666667 1.5 0.0 0.41543678134975676 
5.0 20.0 12.575000000000001 12.083333333333334 0.5416666666666667 1.5 0.0 0.3530361212736971 
5.5 20.0 12.65 12.266666666666667 0.46666666666666695 1.5 0.0 0.400474864328667 
6.0 20.0 12.695833333333333 12.066666666666666 0.7125000000000001 1.5 0.0 0.4709972932962542 
6.5 20.0 12.725 12.133333333333333 0.5916666666666666 1.333333333333334 0.0 0.3397410434554341 
7.0 20.0 12.65 12.033333333333333 0.6500000000000001 1.6666666666666679 0.0 0.4616902584383195 
7.5 20.0 12.575 11.716666666666667 0.8583333333333335 3.0 0.0 0.6171880204861231 
8.0 20.0 12.391666666666666 11.716666666666667 0.675 1.333333333333334 0.0 0.35653875391173945 
8.5 20.0 12.3 12.491666666666667 0.6666666666666666 7.25 0.0 1.573027401121278 
9.0 20.0 12.641666666666666 12.491666666666667 0.2833333333333333 0.6666666666666661 0.0 0.24393221184707853 
9.5 20.0 12.716666666666667 12.366666666666667 0.3833333333333333 1.25 0.0 0.3601088204600093 
10.0 20.0 12.85 12.566666666666666 0.3833333333333333 1.25 0.0 0.3720890920164962 
10.5 20.0 12.970833333333333 12.883333333333333 0.4541666666666668 1.25 0.0 0.37607059652045594 
11.0 20.0 13.116666666666667 12.858333333333334 0.4583333333333335 2.0 0.0 0.5225192013595994 
11.5 20.0 13.191666666666666 12.866666666666667 0.45833333333333304 2.0 0.0 0.44794854027761066 
12.0 20.0 13.295833333333333 12.791666666666666 0.5374999999999999 1.666666666666666 0.0 0.4296018488531114 
12.5 20.0 13.345833333333333 12.608333333333333 0.7541666666666667 2.333333333333334 0.16666666666666607 0.5417341388476292 
13.0 20.0 13.354166666666666 12.491666666666667 0.8625 2.333333333333334 0.3333333333333339 0.5375348485915052 
