#####################################################################
<<<<<<< HEAD
<<<<<<< HEAD
# Alchemist log file - simulation started at: 2020-09-16T15:52+0000 #
=======
# Alchemist log file - simulation started at: 2020-09-16T12:42+0000 #
>>>>>>> 78924d21d0b7204abe0b4659dbd7d51811d4c31f
=======
# Alchemist log file - simulation started at: 2020-09-16T12:42+0000 #
>>>>>>> 88c275fcf8f22bc4848b0f8b119a18abbf9e12ef
#####################################################################
# seed = 48.0, nodeCount = 800, grain = 9, deploymentType = Lobster
#
# The columns have the following meaning: 
# time leader-random[CountDistinct] HopCountClusterClosestNeighborDistance[leader-random] HopCountClusterIntraDistance[leader-random] leader-pageRank[CountDistinct] HopCountClusterClosestNeighborDistance[leader-pageRank] HopCountClusterIntraDistance[leader-pageRank] leader-harmonic[CountDistinct] HopCountClusterClosestNeighborDistance[leader-harmonic] HopCountClusterIntraDistance[leader-harmonic] leader-closeness[CountDistinct] HopCountClusterClosestNeighborDistance[leader-closeness] HopCountClusterIntraDistance[leader-closeness] leader-degree[CountDistinct] HopCountClusterClosestNeighborDistance[leader-degree] HopCountClusterIntraDistance[leader-degree] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
<<<<<<< HEAD
<<<<<<< HEAD
1.000781838923525 461.0 Infinity 0.19408928020641686 599.0 Infinity 0.07252828788721942 662.0 Infinity 0.053782429386659 308.0 Infinity 0.38468623887359565 597.0 Infinity 0.07399032198027172 
2.0007818389235252 79.0 Infinity NaN 122.0 Infinity NaN 125.0 Infinity 0.8787700899322692 74.0 NaN 0.4744010420749938 121.0 Infinity NaN 
3.0007818389235252 21.0 Infinity NaN 65.0 Infinity NaN 48.0 Infinity NaN 53.0 NaN NaN 48.0 Infinity NaN 
4.000781838923525 11.0 NaN NaN 61.0 Infinity 0.5977938742867552 21.0 Infinity NaN 103.0 NaN NaN 11.0 NaN NaN 
5.000781838923525 8.0 NaN NaN 44.0 Infinity NaN 17.0 Infinity NaN 188.0 Infinity 0.06802403719544864 9.0 NaN NaN 
6.000781838923525 57.0 NaN NaN 81.0 Infinity NaN 14.0 Infinity NaN 277.0 Infinity NaN 91.0 NaN NaN 
7.000781838923525 104.0 NaN NaN 107.0 Infinity NaN 15.0 Infinity NaN 312.0 Infinity NaN 142.0 NaN NaN 
8.000781838923526 119.0 NaN NaN 54.0 Infinity NaN 31.0 Infinity NaN 198.0 Infinity NaN 127.0 NaN NaN 
9.000781838923526 83.0 NaN 0.3175401080283769 76.0 Infinity NaN 62.0 Infinity NaN 152.0 Infinity 0.25029881821779326 160.0 NaN 0.0925066489361702 
10.000781838923526 73.0 NaN 0.37070058871256323 65.0 Infinity 0.7167019996748851 71.0 Infinity NaN 149.0 Infinity 0.25990527340315395 145.0 NaN 0.17322572756175106 
11.000781838923526 65.0 NaN 0.3903679511023452 75.0 Infinity 0.6317190214381861 98.0 NaN 0.17424463291810233 148.0 Infinity 0.25570900916295647 119.0 NaN 0.21715776280969856 
12.000781838923526 65.0 NaN 0.3903679511023452 50.0 Infinity NaN 53.0 NaN NaN 148.0 Infinity 0.25570900916295647 102.0 NaN NaN 
13.000781838923526 65.0 NaN 0.3903679511023452 49.0 Infinity 0.9889706079871411 35.0 NaN NaN 148.0 Infinity 0.25570900916295647 99.0 NaN NaN 
14.000781838923526 65.0 NaN 0.3903679511023452 47.0 Infinity 0.934621466004444 34.0 NaN NaN 148.0 Infinity 0.25570900916295647 98.0 NaN NaN 
15.000781838923526 65.0 NaN 0.3903679511023452 43.0 Infinity 0.9126348073798857 34.0 NaN NaN 148.0 Infinity 0.25570900916295647 97.0 NaN 0.18537670123982913 
16.000781838923526 65.0 NaN 0.3903679511023452 38.0 Infinity 0.9391350617879702 35.0 NaN NaN 148.0 Infinity 0.25570900916295647 97.0 NaN 0.18537670123982913 
17.000781838923526 65.0 NaN 0.3903679511023452 28.0 Infinity 0.8065155662795221 34.0 NaN 0.4493753377182359 148.0 Infinity 0.25570900916295647 97.0 NaN 0.18537670123982913 
18.000781838923526 65.0 NaN 0.3903679511023452 25.0 Infinity 0.8093839100181108 34.0 NaN 0.4493753377182359 148.0 Infinity 0.25570900916295647 97.0 NaN 0.18537670123982913 
19.000781838923526 65.0 NaN 0.3903679511023452 36.0 Infinity 0.47453539024371494 34.0 NaN 0.4493753377182359 148.0 Infinity 0.25570900916295647 97.0 NaN 0.18537670123982913 
20.000781838923526 65.0 NaN 0.3903679511023452 75.0 Infinity NaN 34.0 NaN 0.4493753377182359 148.0 Infinity 0.25570900916295647 97.0 NaN 0.18537670123982913 
21.000781838923526 65.0 NaN 0.3903679511023452 83.0 Infinity 0.1812026409117375 34.0 NaN 0.4493753377182359 148.0 Infinity 0.25570900916295647 97.0 NaN 0.18537670123982913 
22.000781838923526 65.0 NaN 0.3903679511023452 47.0 Infinity 0.43693327660728826 34.0 NaN 0.4493753377182359 148.0 Infinity 0.25570900916295647 97.0 NaN 0.18537670123982913 
23.000781838923526 65.0 NaN 0.3903679511023452 39.0 Infinity 0.46685248536489693 34.0 NaN 0.4493753377182359 148.0 Infinity 0.25570900916295647 97.0 NaN 0.18537670123982913 
