#####################################################################
<<<<<<< HEAD
# Alchemist log file - simulation started at: 2020-09-16T15:42+0000 #
=======
# Alchemist log file - simulation started at: 2020-09-16T12:36+0000 #
>>>>>>> 78924d21d0b7204abe0b4659dbd7d51811d4c31f
#####################################################################
# seed = 47.0, nodeCount = 800, grain = 5, deploymentType = RandomEuclidean
#
# The columns have the following meaning: 
# time leader-random[CountDistinct] HopCountClusterClosestNeighborDistance[leader-random] HopCountClusterIntraDistance[leader-random] leader-pageRank[CountDistinct] HopCountClusterClosestNeighborDistance[leader-pageRank] HopCountClusterIntraDistance[leader-pageRank] leader-harmonic[CountDistinct] HopCountClusterClosestNeighborDistance[leader-harmonic] HopCountClusterIntraDistance[leader-harmonic] leader-closeness[CountDistinct] HopCountClusterClosestNeighborDistance[leader-closeness] HopCountClusterIntraDistance[leader-closeness] leader-degree[CountDistinct] HopCountClusterClosestNeighborDistance[leader-degree] HopCountClusterIntraDistance[leader-degree] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
<<<<<<< HEAD
1.0066569928420108 83.0 Infinity 0.8428592059387094 348.0 Infinity 0.3453477370214125 585.0 Infinity 0.13774521774521772 35.0 NaN 1.2959561606682264 366.0 Infinity 0.34645983191065166 
2.006656992842011 15.0 NaN NaN 40.0 NaN NaN 180.0 Infinity NaN 12.0 NaN NaN 50.0 NaN NaN 
3.006656992842011 46.0 Infinity NaN 19.0 NaN NaN 62.0 Infinity NaN 14.0 NaN NaN 15.0 NaN NaN 
4.006656992842011 86.0 Infinity NaN 38.0 NaN NaN 56.0 Infinity NaN 22.0 NaN NaN 16.0 NaN NaN 
5.006656992842011 53.0 Infinity NaN 49.0 Infinity NaN 172.0 Infinity NaN 12.0 NaN 1.5973537413367642 57.0 Infinity 0.2561571383914173 
6.006656992842011 16.0 NaN 1.427867530980659 40.0 Infinity 0.5185733992231517 92.0 Infinity NaN 9.0 NaN NaN 82.0 Infinity 0.21555650867487255 
7.006656992842011 9.0 NaN NaN 11.0 NaN NaN 17.0 NaN NaN 8.0 NaN 2.1357492267237608 13.0 NaN 1.6885072591382422 
8.00665699284201 16.0 NaN NaN 11.0 NaN NaN 34.0 NaN NaN 8.0 NaN 2.1357492267237608 10.0 NaN 1.8057367863233043 
9.00665699284201 42.0 Infinity 0.4299809413811899 16.0 NaN 1.1630659675695623 100.0 Infinity 0.225264953446237 8.0 NaN 2.1357492267237608 8.0 NaN 1.949585792864812 
=======
1.0066569928420108 83.0 4.0 0.8428592059387094 348.0 4.0 0.3453477370214125 585.0 3.695906432748538 0.13774521774521772 35.0 NaN 1.2959561606682264 366.0 4.166666666666667 0.34645983191065166 
2.006656992842011 15.0 NaN NaN 40.0 NaN NaN 180.0 2.888888888888889 NaN 12.0 NaN NaN 50.0 NaN NaN 
3.006656992842011 46.0 4.0 NaN 19.0 NaN NaN 62.0 4.0 NaN 14.0 NaN NaN 15.0 NaN NaN 
4.006656992842011 86.0 5.333333333333333 NaN 38.0 NaN NaN 56.0 5.0 NaN 22.0 NaN NaN 16.0 NaN NaN 
5.006656992842011 53.0 3.3333333333333335 NaN 49.0 3.3333333333333335 NaN 172.0 4.476190476190476 NaN 12.0 NaN 1.5973537413367642 57.0 4.666666666666667 0.2561571383914173 
6.006656992842011 16.0 NaN 1.427867530980659 40.0 4.666666666666667 0.5185733992231517 92.0 4.0 NaN 9.0 NaN NaN 82.0 4.166666666666667 0.21555650867487255 
7.006656992842011 9.0 NaN NaN 11.0 NaN NaN 17.0 NaN NaN 8.0 NaN 2.1357492267237608 13.0 NaN 1.6885072591382422 
8.00665699284201 16.0 NaN NaN 11.0 NaN NaN 34.0 NaN NaN 8.0 NaN 2.1357492267237608 10.0 NaN 1.8057367863233043 
9.00665699284201 42.0 3.3333333333333335 0.4299809413811899 16.0 NaN 1.1630659675695623 100.0 2.5 0.225264953446237 8.0 NaN 2.1357492267237608 8.0 NaN 1.949585792864812 
>>>>>>> 78924d21d0b7204abe0b4659dbd7d51811d4c31f
10.00665699284201 22.0 NaN 0.9779697758702505 15.0 NaN 1.1675878257249934 25.0 NaN 1.258055737631606 8.0 NaN 2.1357492267237608 8.0 NaN 1.949585792864812 
11.00665699284201 8.0 NaN 2.2511728360241405 10.0 NaN 1.7924928496986012 11.0 NaN NaN 8.0 NaN 2.1357492267237608 8.0 NaN 1.949585792864812 
12.00665699284201 8.0 NaN 2.2511728360241405 10.0 NaN 1.7924928496986012 11.0 NaN NaN 8.0 NaN 2.1357492267237608 8.0 NaN 1.949585792864812 
13.00665699284201 8.0 NaN 2.2511728360241405 10.0 NaN 1.7924928496986012 9.0 NaN 1.6640695307253892 8.0 NaN 2.1357492267237608 8.0 NaN 1.949585792864812 
14.00665699284201 8.0 NaN 2.2511728360241405 10.0 NaN 1.7924928496986012 8.0 NaN 1.9345782220660628 8.0 NaN 2.1357492267237608 8.0 NaN 1.949585792864812 
15.00665699284201 8.0 NaN 2.2511728360241405 10.0 NaN 1.7924928496986012 8.0 NaN 1.9345782220660628 8.0 NaN 2.1357492267237608 8.0 NaN 1.949585792864812 
16.00665699284201 8.0 NaN 2.2511728360241405 10.0 NaN 1.7924928496986012 8.0 NaN 1.9345782220660628 8.0 NaN 2.1357492267237608 8.0 NaN 1.949585792864812 
