#####################################################################
# Alchemist log file - simulation started at: 2020-09-18T19:17+0000 #
#####################################################################
# seed = 137.0, nodeCount = 400, grain = 6, deploymentType = BarabasiAlbert
#
# The columns have the following meaning: 
# time leader-random[CountDistinct] HopCountClusterClosestNeighborDistance[leader-random] HopCountClusterIntraDistance[leader-random] leader-pageRank[CountDistinct] HopCountClusterClosestNeighborDistance[leader-pageRank] HopCountClusterIntraDistance[leader-pageRank] leader-harmonic[CountDistinct] HopCountClusterClosestNeighborDistance[leader-harmonic] HopCountClusterIntraDistance[leader-harmonic] leader-closeness[CountDistinct] HopCountClusterClosestNeighborDistance[leader-closeness] HopCountClusterIntraDistance[leader-closeness] leader-degree[CountDistinct] HopCountClusterClosestNeighborDistance[leader-degree] HopCountClusterIntraDistance[leader-degree] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.0008539561538021 183.0 Infinity 0.22566029143897992 254.0 Infinity 0.06647437651374659 273.0 Infinity 0.06325658468515612 124.0 Infinity 0.43618075226539266 249.0 Infinity 0.07416797175833321 
2.000853956153802 57.0 Infinity NaN 49.0 Infinity 0.7720398380204675 62.0 Infinity 0.7062336065358864 32.0 NaN NaN 43.0 Infinity 0.8089122118191886 
3.000853956153802 69.0 NaN NaN 15.0 Infinity NaN 20.0 Infinity NaN 14.0 NaN NaN 16.0 Infinity NaN 
4.000853956153803 82.0 NaN NaN 6.0 Infinity NaN 13.0 Infinity NaN 11.0 NaN 0.333410834689607 10.0 Infinity NaN 
5.000853956153803 73.0 NaN 0.1449987076764022 6.0 Infinity NaN 8.0 Infinity NaN 11.0 NaN 0.333410834689607 6.0 Infinity NaN 
6.000853956153803 69.0 NaN 0.18939476802479263 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
7.000853956153803 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
8.000853956153803 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
9.000853956153803 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
10.000853956153803 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
11.000853956153803 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
12.000853956153803 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
13.000853956153803 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
14.000853956153803 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
15.000853956153803 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
16.000853956153804 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
17.000853956153804 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
18.000853956153804 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
19.000853956153804 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
20.000853956153804 67.0 NaN 0.17664038299070686 4.0 NaN 0.7342964824120602 1.0 NaN 2.7531172069825436 11.0 NaN 0.333410834689607 4.0 NaN 0.7342964824120602 
