#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T15:38+0000 #
#####################################################################
# seed = 18.0, speed = 2, meanNeighbors = 2, nodeCount = 5000
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 5000.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 5000.0 0.49914861735458366 3.228630732600733 2.9970140659340654 12.733333333333334 0.0 2.4618127075669225 
1.0 5000.0 1.1326933333333327 3.3477041734151634 2.36703972897072 14.222619047619048 0.0 2.310358879278632 
1.5 5000.0 2.20438 3.4393157814407815 1.7647773343323347 12.503968253968253 0.0 1.8508683354587785 
2.0 5000.0 2.933923809523809 3.291857833277834 1.4363919602619601 10.620238095238097 0.0 1.46482225829519 
2.5 5000.0 3.34121619047619 3.28233366078366 1.4936555389055388 11.78452380952381 0.0 1.4452453027149308 
3.0 5000.0 3.6064839682539684 3.263082989951225 1.600061754911755 10.59404761904762 0.0 1.5773987848914388 
3.5 5000.0 3.7892041341991347 3.339263104444574 1.6684342127806837 12.198723498723497 0.0 1.6000515992127506 
4.0 5000.0 3.935733066378067 3.3234509633486575 1.7861221773651186 14.166666666666668 0.0 1.7248745736194866 
4.5 5000.0 4.025175281385282 3.331303763080744 1.904786105224325 12.760714285714288 0.0 1.8346225232072075 
5.0 5000.0 4.150322520257521 3.3863502752802757 1.9579089782439785 13.135714285714286 0.0 1.9429643063728312 
5.5 5000.0 4.207352828282827 3.3588222309331885 2.0051739931955437 11.387301587301588 0.0 2.0214000976076876 
6.0 5000.0 4.3262013586413595 3.2393189513238734 2.044051759913633 12.862698412698412 0.0 2.007887331081174 
6.5 5000.0 4.403001339216339 3.3932758177357547 2.046299939439645 12.326370851370852 0.0 2.0294481827445163 
7.0 5000.0 4.4155137989787985 3.376854036649626 2.1178807693287105 14.648593073593073 0.0 2.1369664033888425 
7.5 5000.0 4.424584672614967 3.3757857076257083 2.148561836562131 14.08062493062493 0.0 2.214534538171915 
8.0 5000.0 4.436252272808889 3.3314757070707066 2.156907948375154 14.08062493062493 0.0 2.2265193119377407 
8.5 5000.0 4.457435946390212 3.3373091694253456 2.1699037863933452 18.97157368775015 0.0 2.309730389816857 
9.0 5000.0 4.479602990924625 3.2938781790431784 2.245554979491612 15.488240354416817 0.0 2.3467112184957886 
9.5 5000.0 4.509714334626502 3.307360078188067 2.25964843809785 16.951101676101672 0.0 2.391400111444696 
10.0 5000.0 4.490434101496198 3.2624158097458094 2.257824489996587 19.4287074037074 0.0 2.398226836668462 
