#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T12:56+0000 #
#####################################################################
# seed = 16.0, speed = 5, meanNeighbors = 10, nodeCount = 5000
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 5000.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 5000.0 3.5230989039911265 268.3895427670844 266.6047408623225 330.55944375072147 0.0 36.75140155470378 
1.0 5000.0 9.14087463924964 267.87332053258797 258.73324589333834 332.52014255276583 2.0 36.40840468100237 
1.5 5000.0 22.632574573204572 267.816115475659 245.18714090245442 323.5630554119559 2.0 35.39828347021399 
2.0 5000.0 38.35287980963481 266.36264933237044 228.04039142749753 310.3851241202356 0.5 33.899479015389716 
2.5 5000.0 55.55302206140265 265.5290893313907 209.99314155570232 292.04140692219516 1.0 30.840410980762254 
3.0 5000.0 73.23804239732232 265.87629881336017 192.64025641603783 279.56756662247295 5.0 28.532247912265245 
3.5 5000.0 92.11916665158114 265.7964264648637 173.69544733909012 257.09357962202097 17.737698412698414 25.129128605026576 
4.0 5000.0 110.81835875763667 266.9698161887802 156.16925573062184 280.2342839315916 15.26525974025974 22.536099561475947 
4.5 5000.0 130.23240987237799 266.626527022564 136.41527667954554 278.59911747076166 23.66833444333444 21.18034412458269 
5.0 5000.0 148.78084675280175 267.30341692397974 118.69959257331611 213.8148273081349 0.0 21.20425132152438 
5.5 5000.0 166.45738856244407 264.8794158173156 98.4507219682644 179.07465103246798 0.0 22.55957457152517 
6.0 5000.0 183.50669372277736 265.9922469020565 82.61501910407331 172.25327433814346 0.5 25.040225775760828 
6.5 5000.0 199.63815911014882 265.02681511587247 65.58184522224465 157.49737862147515 7.921008343032554E-4 26.9823511311169 
7.0 5000.0 213.79813031961456 265.03345412264395 52.46758640783019 150.05735773605008 0.03988871688909512 27.31609935837653 
7.5 5000.0 227.5661428719848 264.6715154987196 42.10307715753593 213.35501357497623 0.005624435988124787 26.246596237343912 
8.0 5000.0 240.4386339784923 263.7941067764381 36.4161154784741 215.06602092405558 0.008927581022390996 24.030179716424797 
8.5 5000.0 251.57816885437342 261.9984632636892 32.68827124249341 164.40893112077856 0.020008333141561252 22.99281285482742 
9.0 5000.0 260.8937107982071 263.0353776211408 33.320036099229775 181.97952303705284 0.003368892186188077 24.74136731834824 
9.5 5000.0 269.3673441002669 262.10017605141127 33.14744810338509 250.68436896446414 0.0011076088975414677 26.111466965625514 
10.0 5000.0 277.2653950035204 263.2713026895383 33.445589531613095 153.22002422460884 0.007051727191168311 27.443615009903294 
10.5 5000.0 284.8215523282007 261.3046303786058 36.07963126657607 250.9398761392787 0.0054244665430474015 31.073861387995066 
11.0 5000.0 291.5756235725985 262.29312539860115 38.72838605792992 159.25134835214732 0.005229856292544355 31.395126042078985 
11.5 5000.0 297.8480908549743 261.941750277984 42.61340132029551 178.3313104059502 1.2060651448564386E-4 32.93747748760631 
12.0 5000.0 302.64365080187224 261.64256990654593 46.03605918915191 387.5271843910796 0.052045238500454616 34.677502735617004 
12.5 5000.0 307.75403569926056 262.5066691970549 49.19294324805587 156.23927097620964 0.017618432375911652 35.335246736415165 
13.0 5000.0 312.16013810035304 262.7585859091314 52.66517188743578 181.5852050318149 0.01701225137446727 35.291777004942254 
13.5 5000.0 315.4805741230705 261.99575367013574 55.88380018454054 189.40524639712714 0.025450139463629284 35.9720683289908 
14.0 5000.0 318.5874966214985 260.4360235479304 60.03689860595958 197.31536933344546 0.090682071102691 37.057012162883204 
14.5 5000.0 322.42719184993547 260.7921426637727 63.07784876117327 197.4854820387701 0.085364054600376 36.21432462701978 
15.0 5000.0 324.9160599943756 262.0337271758458 64.16725697061688 226.04726152446938 0.09593368035228877 35.511361998972625 
15.5 5000.0 326.96651425289656 260.58581689915286 67.56377664300118 222.1898926522496 0.001637005642578515 35.827459958764926 
16.0 5000.0 329.5624004789774 262.03622960208463 68.53128540974978 210.00598321382836 0.0298953878405257 35.326738944818885 
16.5 5000.0 332.469349991336 259.7328428715131 73.56308550431031 324.3374391450174 0.05652868812654788 35.48196030374339 
17.0 5000.0 335.13491631779084 260.72238809724263 75.13621629896454 188.71664983802268 0.014184442564413757 34.378827902901044 
17.5 5000.0 337.74715760669756 259.8843782246296 78.4371034343678 323.5818123104703 0.2429936324909363 35.42394207026051 
18.0 5000.0 339.7608993635297 260.28479117375076 79.96082335959962 228.14554978561617 0.03437191467332923 34.84724401974899 
18.5 5000.0 341.80678415453025 261.82348841342076 80.31590180782808 174.48724996821596 0.011031338792207634 34.08041815244033 
19.0 5000.0 343.6812697289961 259.721709003002 84.17666205150101 338.69335066149443 0.045546777893605395 34.75410759174185 
19.5 5000.0 344.80935309157337 259.32558796726846 85.72532217466046 210.13999397226382 0.08186770106229346 34.03691864095511 
20.0 5000.0 345.70357717302693 258.75802231594497 87.2932454772867 175.93447899223196 0.06855793542436572 34.00843282283112 
20.5 5000.0 346.6750194685994 259.28806472648415 87.8914497351638 178.0823944991721 0.07699651092303839 33.31926948391555 
21.0 5000.0 347.0012036275942 259.5503222369238 87.92888751491654 172.3540956440554 0.05312787634642291 32.618478389668624 
21.5 5000.0 347.62032558613106 259.40511663699596 88.6045415016713 181.17127471235892 0.2790397422699016 32.84799495323148 
22.0 5000.0 348.5879406749008 259.820616035223 89.24599525613581 181.6435695691481 0.8082055526623151 32.23490621766511 
22.5 5000.0 349.1722875237148 261.0637538668247 88.67778860845631 170.20960942753925 0.08371350732079463 31.7124502749887 
23.0 5000.0 349.65723523926033 259.14462218148196 90.9821780888459 306.231222189205 0.08526949724122801 32.339005226119355 
23.5 5000.0 350.1457633260372 258.4843038019272 92.1437835210774 311.2585864060712 0.1666435303657181 32.037019959510054 
24.0 5000.0 350.6824937218765 257.36128593194087 93.77594846602625 219.91728924104987 0.004648199165558253 31.893364027533455 
24.5 5000.0 350.8105692868424 257.03536425285955 94.22165308784739 326.2547502414498 0.6752820242090252 31.894008936450028 
25.0 5000.0 350.9560922379708 256.4877803715878 94.92668158281427 264.90952329105284 0.028738098600143758 31.695153805686036 
25.5 5000.0 351.32022696228375 255.18759884160772 96.50787956532312 214.92261603565845 0.93661076112042 29.365946361196308 
26.0 5000.0 351.1059230418891 254.62403806465875 96.76198242890273 216.8700672642893 0.45120541580459417 29.471569159965654 
26.5 5000.0 351.54335033632526 256.9367220157675 94.72872221786272 191.15808695253247 0.4329733643779434 29.017962856089007 
27.0 5000.0 351.5961164979855 256.64169446219097 95.10673552621601 176.2719297655177 0.6035726101051466 29.40391617776279 
27.5 5000.0 351.2905406263132 255.21605301833077 96.26129378813661 324.7807472300106 1.644520409295012 29.427711641217485 
28.0 5000.0 350.9838456843353 256.6540869716783 94.63485781809983 174.8469400532774 0.8659868180139938 29.455205924889057 
28.5 5000.0 350.64386957242203 256.01109772017105 95.06640790249045 179.26079846595778 1.100241613129981 28.85417696607133 
29.0 5000.0 351.06588817322074 256.825753317759 94.68976693494152 194.8554587418702 1.0443219529053067 27.912141450166803 
29.5 5000.0 350.7412868619812 254.37626232236187 96.97616518142992 365.8089526920687 0.07395285686442321 29.493317781362297 
30.0 5000.0 350.2086423663853 255.38136660520797 95.42632366628351 215.672532915306 1.0032319804000736 27.759667729495927 
30.5 5000.0 349.9241395257117 254.82278026188044 95.44827812328909 207.8178986118495 0.8158381398505696 27.71032591043161 
31.0 5000.0 349.75068866671967 256.3794882769249 93.92780623775116 219.37057998391137 0.0828193318270678 28.077620367891967 
31.5 5000.0 349.09128722298357 255.77962175288005 93.81918894483276 253.23198743427642 0.16920178258604324 28.18040210574639 
32.0 5000.0 348.68751368181154 254.22544961355933 94.80213127514402 322.39563475860683 0.12685861402852083 28.93234426293373 
32.5 5000.0 348.63958803033046 253.0762430792306 96.01060625160781 335.63254349707205 1.1066168422071598 29.672663645951207 
33.0 5000.0 348.82700741313744 254.64407363468794 94.71469226348869 328.84879236330534 0.45004665867196536 28.388678600056224 
33.5 5000.0 348.69800835207934 251.87501505288083 97.20394844065065 325.0864882049044 0.0035930073155441278 28.92737082975739 
34.0 5000.0 348.1672055277587 255.1030582564765 93.57079228388152 316.4716323081953 0.30078356065104117 28.05354049842486 
34.5 5000.0 347.5921509539502 254.1278285912584 93.83864585520752 331.4658802054047 0.4748247269305921 28.066504757772005 
35.0 5000.0 346.7624240150384 254.7943745720837 92.21086257910783 334.5391460349749 1.0002592440604303 27.176495969466085 
35.5 5000.0 345.9590951812254 252.6294868787024 93.86781069261517 252.75698227849858 0.0 26.91130366636691 
36.0 5000.0 345.6981241564187 252.16157827725254 93.99121902953652 340.3832216344074 0.14027697081530732 28.67575350889612 
36.5 5000.0 345.65253964166845 251.74847251691563 93.95002019674688 182.45982357988981 1.069677528780261 29.030288101336406 
37.0 5000.0 345.2129975835367 252.12230889856025 93.30585600714325 245.43816842428802 0.07810443545244539 29.027843199152706 
37.5 5000.0 345.65018614344996 250.87393213944065 95.02861013854456 340.2229865518883 0.2423890919251619 29.19528870180005 
38.0 5000.0 346.51124409272376 252.36151471704565 94.26914824360301 359.69497296739837 0.22280393587888625 26.952899304558564 
38.5 5000.0 345.99562707483426 251.89760813152876 94.25387381978177 334.85759109587684 0.0 26.550850408184143 
39.0 5000.0 345.1471425365914 251.01312001393376 94.54131555751079 333.644959361363 1.1827349687137598 26.704277575187483 
39.5 5000.0 345.1132577291153 250.0234444400033 95.39488434054323 385.64516247405817 0.8515396962964132 26.30619466635273 
40.0 5000.0 345.0602839479467 249.97838609168417 95.35334793986517 258.43597438635754 0.7740556677159134 24.605101952434556 
40.5 5000.0 344.70095416745966 248.77662941926977 95.99084815283447 295.8955018547815 2.3610844931570796 25.354677849134756 
41.0 5000.0 343.79754225704164 250.4479049843163 93.47839195612232 385.3788620389886 0.06606094384846983 28.12803350369664 
41.5 5000.0 343.69520392916957 251.04868772856787 92.7734908284179 363.4029776568376 0.5631324378966269 26.31826869159531 
42.0 5000.0 343.9063448342289 248.11148014412151 96.12109024538796 290.26422591779624 0.34866916175968754 25.30615556393158 
42.5 5000.0 343.7230061305404 248.12451110675252 95.93074869754118 314.54891476901446 0.6347562776585391 25.180416081223854 
43.0 5000.0 343.3112303890686 250.08182867386725 93.34898439808545 163.6365398622359 0.10820509854147531 24.04079701510482 
43.5 5000.0 343.0207478882332 249.72971461493387 93.40796026398837 169.81653648383946 2.126064302482746 24.28256255191449 
44.0 5000.0 342.80299017845755 250.12671562845577 92.67627455000178 359.35591597196816 1.476177856781078 23.959388369026243 
44.5 5000.0 342.0992384626537 250.95437380241978 91.21064816060088 304.66575935396526 1.5942982032764803 23.2365300470024 
45.0 5000.0 341.62719221562355 249.55073350120617 92.3102772910344 253.1395900662635 0.4193563753615308 23.22526910030181 
45.5 5000.0 342.03960416335235 247.61668902641995 94.80139313185852 298.50643707720434 0.9209073946969397 23.937391400142186 
46.0 5000.0 341.73303172940496 246.90360310529175 95.13492597622711 348.2396600060839 1.6105597725881466 23.84487707117538 
46.5 5000.0 341.17427362352225 247.51239942398 93.92851461918954 346.2387810404351 0.5419770775197321 23.348336435736954 
47.0 5000.0 341.0591615137519 249.52655495867776 92.164874477959 278.790136390972 0.5074483685700102 22.762721230499068 
47.5 5000.0 341.1753484502922 249.04721478859165 92.66772650089916 258.5420117850174 0.7562987472463192 23.58934967078339 
48.0 5000.0 341.38524088834197 248.29202334446535 93.39230254367163 324.0985059000485 1.2662213191927094 23.597108224543646 
48.5 5000.0 341.3565078131785 247.674156096854 93.87723023343091 267.33563070604697 3.0848792855104534 22.39751702626152 
49.0 5000.0 340.602917284698 246.23327962829785 94.37685285312953 345.3440276126706 1.7673182556192728 24.756390298399957 
49.5 5000.0 339.8422658028307 247.3457678223305 92.74706992230652 307.88488742698024 0.04873491385075113 23.327490582727968 
50.0 5000.0 339.93944606737534 248.44423717276692 92.00406001415998 294.839848978236 0.3324543929567767 23.11796041764405 
#####################################################################
# End of data export. Simulation finished at: 2020-03-17T14:14+0000 #
#####################################################################
