#####################################################################
# Alchemist log file - simulation started at: 2020-03-22T00:34+0000 #
#####################################################################
# seed = 37.0, diameter = 70
#
# The columns have the following meaning: 
# time error-central[Sum] error-extreme[Sum] error-random[Sum] error-pageRank[Sum] error-harmonic[Sum] error-closeness[Sum] error-degree[Sum] 
0.0 NaN NaN NaN NaN NaN NaN NaN 
1.0001986474572653 0.0 0.0 0.0 0.0 0.0 0.9677572297521035 0.0 
2.0001986474572653 32.26822991946226 32.09969687841476 24.606035438882763 31.32953630862338 93.35667128879504 25.972607111529758 38.70409285356823 
3.0001986474572653 16.930272878314838 17.244705927494625 16.75839558657951 21.83569406890628 122.21296047963203 16.880709441304173 34.41912549971853 
4.000198647457266 14.28374480494934 16.101889584406187 12.472218950672579 10.667099028643744 90.51170568758663 9.710944876991604 8.070695977282021 
5.000198647457266 10.149317266431467 10.484495955661028 6.762145525261964 10.692851715003332 55.610889925990655 10.689154840943122 11.291264255030306 
6.000198647457266 3.7751602166041973 3.7222391525080356 5.764845645522804 11.074966552019799 43.38017366230193 13.74789253224679 9.323038485473027 
7.000198647457266 3.7751602166041973 4.672600403923146 6.230907089603601 5.994494112446453 46.142280160852195 6.905102012706569 13.254202280591645 
8.000198647457266 3.5658595217879903 4.3730797424245305 9.411677322281694 3.0833788276915657 68.68608383273035 4.701316427524351 4.129495678489263 
9.000198647457266 1.9971911722255404 4.672600403923146 10.779702505230997 3.27819714237292 44.66822742085897 10.436074903110457 3.965468418635993 
10.000198647457266 1.9971911722255404 4.672600403923146 4.998037297744327 11.026392663452622 46.924904032796455 4.770993500143451 1.8967907650312172 
11.000198647457266 1.9971911722255413 4.672600403923147 12.14352726758798 5.760657793766001 17.697077737043074 4.811483572478456 2.739249852520791 
12.000198647457266 2.4618182476996537 4.672600403923147 5.0144169154500435 21.266788906291907 14.89647700361004 4.985140291633616 2.441468964403242 
13.000198647457266 2.4618182476996537 2.4208581921171177 5.034936406284762 6.393166606930462 14.04520661232228 22.031003977495402 12.043876533695226 
14.000198647457266 2.4618182476996537 2.4208581921171177 5.034936406284762 2.528300240583235 8.541277015999826 16.270538774937968 2.5999965221187367 
15.000198647457266 2.4618182476996537 2.4208581921171177 16.809200914971115 2.528300240583235 3.237378903968011 6.981570845349015 3.619027241275983 
16.000198647457267 2.4618182476996537 2.738529326746063 6.3411710255112546 2.528300240583235 3.237378903968011 6.861661296922403 3.619027241275983 
17.000198647457267 16.606646525451392 2.738529326746061 6.3411710255112546 2.528300240583235 2.496838794459631 19.245728532503097 2.528300240583235 
18.000198647457267 17.3521935727213 2.780897279968835 6.62949158242283 2.528300240583235 2.496838794459631 7.819800278812163 4.619027241275983 
19.000198647457267 3.6006176655832416 2.780897279968835 21.334230163209654 2.528300240583235 2.496838794459631 8.163519693933136 3.619027241275983 
20.000198647457267 2.59368328807156 3.0205140199062264 7.325594947945072 18.8650866837296 2.496838794459631 8.631724658971834 3.619027241275983 
21.000198647457267 2.59368328807156 3.0205140199062264 2.9117028291216798 3.619027241275983 2.496838794459631 4.046707197236838 2.7007406669831724 
22.000198647457267 2.59368328807156 3.0205140199062264 2.9117028291216798 3.619027241275983 2.496838794459631 19.546249267677076 2.7007406669831724 
23.000198647457267 2.533335271588342 3.0205140199062264 2.9117028291216798 2.7007406669831724 2.496838794459631 21.83785489579476 2.7007406669831724 
24.000198647457267 2.533335271588342 3.0205140199062264 20.15462722579038 2.7007406669831724 2.8910402628780716 4.046707197236838 2.7007406669831724 
25.000198647457267 3.402095353125702 3.4099987502614297 2.9117028291216798 2.7007406669831724 2.8910402628780716 4.046707197236838 2.7007406669831724 
26.000198647457267 3.402095353125702 3.4099987502614297 2.9117028291216798 2.7007406669831724 2.9944459189311843 4.046707197236838 3.0079024577382825 
27.000198647457267 3.402095353125702 3.4099987502614297 2.9117028291216798 3.0079024577382825 2.9944459189311843 4.046707197236838 3.0079024577382825 
28.000198647457267 3.402095353125702 3.5010355278243566 2.9117028291216798 3.0079024577382825 2.9944459189311843 4.046707197236838 3.0079024577382825 
29.000198647457267 3.402095353125702 3.5010355278243566 2.9117028291216798 3.0079024577382825 2.9944459189311843 4.046707197236838 3.0079024577382825 
30.000198647457267 3.402095353125702 3.5933405841337596 2.9117028291216798 3.428976480206341 3.8237578688831704 4.046707197236838 3.428976480206341 
31.000198647457267 3.402095353125702 3.5933405841337596 2.9117028291216798 3.428976480206341 3.8237578688831704 4.046707197236838 3.428976480206341 
32.00019864745727 31.531783425881958 3.5933405841337596 2.9117028291216798 3.8520645684313983 3.8237578688831704 4.046707197236838 3.8520645684313983 
33.00019864745727 4.1375118125132 3.734839511056883 2.9117028291216798 3.852064568431402 3.8237578688831704 4.046707197236838 3.852064568431402 
34.00019864745727 4.1375118125132 4.284268816622337 2.9117028291216798 3.852064568431402 3.8237578688831704 4.046707197236838 3.852064568431402 
35.00019864745727 4.1375118125132 4.284268816622337 2.9117028291216798 3.852064568431402 3.8237578688831704 4.046707197236838 3.852064568431402 
36.00019864745727 4.1375118125132 35.35673593084861 3.8354738387634235 3.852064568431402 3.8237578688831704 4.046707197236838 3.852064568431402 
37.00019864745727 4.137511812513203 4.555990452792745 3.83547383876342 3.852064568431402 4.796159964083401 4.0467071972368345 3.852064568431402 
38.00019864745727 4.137511812513203 4.747639802842976 3.83547383876342 3.852064568431402 4.796159964083401 37.009910547352135 3.852064568431402 
39.00019864745727 4.137511812513203 4.747639802842976 3.83547383876342 3.852064568431402 4.796159964083401 4.0467071972368345 3.852064568431402 
40.00019864745727 39.53333527158834 35.35673593084861 3.83547383876342 3.852064568431402 4.796159964083401 4.0467071972368345 3.852064568431402 
41.00019864745727 4.8465177420597385 40.46091547249771 40.154332968240375 3.852064568431402 4.796159964083401 4.537310195193825 3.852064568431402 
42.00019864745727 4.8465177420597385 6.2672439026463 4.392205316200197 3.852064568431402 4.796159964083401 4.537310195193825 3.852064568431402 
43.00019864745727 4.8465177420597385 6.2672439026463 4.617128973464247 3.852064568431402 4.796159964083401 4.537310195193825 3.852064568431402 
44.00019864745727 4.8465177420597385 43.23927076784984 4.95377464340018 3.852064568431402 4.796159964083401 4.537310195193825 3.852064568431402 
45.00019864745727 4.8465177420597385 5.841751914448885 4.95377464340018 3.852064568431402 4.796159964083401 4.537310195193825 3.852064568431402 
46.00019864745727 4.8465177420597385 5.810468180680253 4.95377464340018 4.398496494698662 5.350022094254527 44.91286225894661 4.398496494698662 
47.00019864745727 4.8465177420597385 6.053941332613654 5.2064074817373935 4.398496494698662 5.350022094254527 5.26628890318684 4.398496494698662 
48.00019864745727 4.8465177420597385 6.053941332613654 6.547544791937597 4.398496494698662 5.350022094254527 5.26628890318684 4.398496494698662 
49.00019864745727 4.914579164473125 6.053941332613654 6.547544791937597 4.398496494698662 5.350022094254527 5.9024120495590395 4.398496494698662 
50.00019864745727 49.51680742205936 6.053941332613654 6.547544791937597 4.398496494698662 5.350022094254527 5.9024120495590395 4.398496494698662 
51.00019864745727 5.080888074369334 6.053941332613654 49.9630460769625 4.398496494698662 5.350022094254527 5.9024120495590395 4.398496494698662 
52.00019864745727 5.080888074369334 6.053941332613654 6.547544791937597 4.398496494698662 43.31665918358623 5.9024120495590395 4.398496494698662 
53.00019864745727 5.080888074369334 6.053941332613654 6.547544791937597 4.398496494698662 5.350022094254527 5.928244183025761 4.398496494698662 
54.00019864745727 5.080888074369334 6.053941332613654 6.547544791937597 4.398496494698662 5.350022094254527 5.928244183025761 4.398496494698662 
55.00019864745727 5.080888074369334 6.053941332613654 6.547544791937597 4.398496494698662 5.350022094254527 5.928244183025761 4.398496494698662 
56.00019864745727 5.080888074369334 6.053941332613654 6.547544791937597 53.61902724127599 5.350022094254527 54.96600561036162 54.89424277033622 
57.00019864745727 56.51134063601302 6.053941332613654 6.547544791937597 4.398496494698662 5.350022094254527 5.928244183025761 4.398496494698662 
58.00019864745727 5.742334194937264 6.053941332613654 6.547544791937597 4.398496494698662 5.350022094254527 6.046660115428544 4.398496494698662 
59.00019864745727 5.742334194937264 6.053941332613654 6.547544791937597 4.451003965551195 5.350022094254527 6.046660115428544 4.451003965551195 
60.00019864745727 5.742334194937264 6.053941332613654 6.547544791937597 4.451003965551195 5.350022094254527 6.046660115428544 58.595872161193505 
61.00019864745727 5.742334194937264 6.053941332613654 7.299452956571329 59.46570900882686 5.350022094254527 6.046660115428544 4.451003965551195 
62.00019864745727 5.742334194937264 6.053941332613654 7.299452956571329 4.451003965551195 5.350022094254527 6.046660115428544 4.451003965551195 
63.00019864745727 6.070149467372666 6.690672485766477 7.299452956571329 4.451003965551195 5.350022094254527 50.326573398679265 4.451003965551195 
64.00019864745727 6.070149467372666 6.690672485766477 7.299452956571329 4.451003965551195 61.286550068330584 6.762174190524924 4.451003965551195 
65.00019864745727 6.070149467372673 6.69067248576647 7.299452956571329 4.451003965551195 56.32118688561431 6.512165073667724 4.451003965551195 
66.00019864745727 6.070149467372673 6.69067248576647 7.299452956571329 4.451003965551195 6.1991526441849345 6.512165073667724 4.451003965551195 
67.00019864745727 6.070149467372673 6.69067248576647 7.299452956571329 4.465709008826863 6.1991526441849345 6.512165073667724 4.465709008826863 
68.00019864745727 6.070149467372673 6.69067248576647 7.299452956571329 4.465709008826863 61.37131067166416 6.512165073667724 4.465709008826863 
69.00019864745727 6.070149467372673 6.69067248576647 7.299452956571329 4.465709008826863 5.859704423755723 6.512165073667724 4.465709008826863 
70.00019864745727 6.070149467372673 6.69067248576647 7.299452956571329 4.465709008826863 5.859704423755716 6.512165073667724 4.465709008826863 
71.00019864745727 6.070149467372673 7.126854586442363 70.0442295437486 4.465709008826863 5.859704423755716 6.512165073667724 4.465709008826863 
72.00019864745727 6.070149467372673 7.126854586442363 7.299452956571329 4.465709008826863 5.859704423755716 6.512165073667717 4.465709008826863 
73.00019864745727 6.070149467372673 7.126854586442363 7.299452956571329 4.465709008826863 6.371310671664162 6.512165073667717 4.465709008826863 
74.00019864745727 6.070149467372673 7.126854586442363 7.299452956571329 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
75.00019864745727 6.070149467372673 7.126854586442363 7.299452956571329 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
76.00019864745727 6.070149467372673 7.126854586442363 7.299452956571329 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
77.00019864745727 6.070149467372673 7.677742209675728 7.299452956571329 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
78.00019864745727 6.070149467372673 7.677742209675728 7.299452956571329 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
79.00019864745727 6.070149467372673 7.677742209675728 7.299452956571329 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
80.00019864745727 6.070149467372673 7.677742209675728 7.299452956571329 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
81.00019864745727 6.070149467372673 7.677742209675728 7.299452956571329 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
82.00019864745727 6.070149467372673 7.677742209675728 7.455650910424012 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
83.00019864745727 6.070149467372673 82.4009247965686 7.455650910424012 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
84.00019864745727 6.070149467372673 8.051289919302775 7.455650910424012 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
85.00019864745727 6.070149467372673 8.051289919302775 7.455650910424012 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
86.00019864745727 6.070149467372673 8.051289919302775 7.455650910424012 4.465709008826863 85.42793440980803 6.89753449431484 4.465709008826863 
87.00019864745727 6.070149467372673 8.051289919302775 86.16704750403413 4.465709008826863 6.371310671664162 6.89753449431484 4.465709008826863 
88.00019864745727 6.070149467372673 8.35830043174397 7.455650910424012 4.465709008826863 6.1991526441849345 87.00296865012028 4.465709008826863 
89.00019864745727 6.070149467372673 8.500868179194555 7.455650910424012 4.465709008826863 7.360572064667494 6.89753449431484 4.465709008826863 
90.00019864745727 6.070149467372673 8.500868179194555 7.455650910424012 4.465709008826863 7.360572064667494 6.89753449431484 4.465709008826863 
91.00019864745727 6.070149467372673 8.500868179194555 7.455650910424012 4.465709008826863 7.360572064667494 6.89753449431484 4.465709008826863 
92.00019864745727 6.070149467372673 8.500868179194555 7.455650910424012 4.465709008826863 7.360572064667494 6.89753449431484 4.465709008826863 
93.00019864745727 6.070149467372673 8.500868179194555 7.455650910424012 4.465709008826863 7.360572064667494 6.89753449431484 4.465709008826863 
94.00019864745727 6.070149467372673 8.500868179194555 7.455650910424012 4.595872161193512 7.360572064667494 6.89753449431484 4.595872161193512 
95.00019864745727 6.070149467372673 8.558059414082805 7.455650910424012 4.595872161193512 7.360572064667494 6.89753449431484 4.595872161193512 
96.00019864745727 6.070149467372673 10.297682150849894 8.099693974232494 4.595872161193512 7.360572064667494 6.89753449431484 4.595872161193512 
97.00019864745727 6.070149467372673 96.4430432071288 8.365300852882527 4.595872161193512 7.360572064667494 6.89753449431484 4.595872161193512 
