#####################################################################
<<<<<<< HEAD
# Alchemist log file - simulation started at: 2020-09-16T15:15+0000 #
=======
# Alchemist log file - simulation started at: 2020-09-16T12:11+0000 #
>>>>>>> 78924d21d0b7204abe0b4659dbd7d51811d4c31f
#####################################################################
# seed = 45.0, nodeCount = 800, grain = 2, deploymentType = RandomEuclidean
#
# The columns have the following meaning: 
# time leader-random[CountDistinct] HopCountClusterClosestNeighborDistance[leader-random] HopCountClusterIntraDistance[leader-random] leader-pageRank[CountDistinct] HopCountClusterClosestNeighborDistance[leader-pageRank] HopCountClusterIntraDistance[leader-pageRank] leader-harmonic[CountDistinct] HopCountClusterClosestNeighborDistance[leader-harmonic] HopCountClusterIntraDistance[leader-harmonic] leader-closeness[CountDistinct] HopCountClusterClosestNeighborDistance[leader-closeness] HopCountClusterIntraDistance[leader-closeness] leader-degree[CountDistinct] HopCountClusterClosestNeighborDistance[leader-degree] HopCountClusterIntraDistance[leader-degree] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
<<<<<<< HEAD
1.000503332508935 146.0 Infinity 0.5329491725609079 455.0 Infinity 0.24830978545264265 603.0 Infinity 0.13695411829740187 61.0 Infinity 0.8412773552608447 463.0 Infinity 0.2509307826802428 
2.000503332508935 112.0 Infinity 0.5056728896551027 109.0 Infinity 0.7451336184485442 348.0 Infinity 0.3856289384306626 61.0 Infinity 0.8412773552608447 125.0 Infinity 0.7233758106358723 
3.000503332508935 98.0 Infinity 0.5237290102699067 153.0 Infinity 0.24892761172702269 222.0 Infinity 0.473185717271395 61.0 Infinity 0.8412773552608447 174.0 Infinity 0.2785941918739798 
4.000503332508935 74.0 Infinity 0.7114120354797091 72.0 Infinity 0.7274293140030622 256.0 Infinity 0.2808853824782489 61.0 Infinity 0.8412773552608447 116.0 Infinity 0.5142102022701749 
5.000503332508935 70.0 Infinity 0.7635720883007718 69.0 NaN 0.6951102756654911 184.0 Infinity 0.40651179579683155 61.0 Infinity 0.8412773552608447 99.0 Infinity 0.49501615973525803 
6.000503332508935 66.0 Infinity 0.7768766015888418 65.0 NaN 0.7131243878676166 213.0 Infinity 0.31999240993128536 61.0 Infinity 0.8412773552608447 81.0 Infinity 0.5633828177617156 
7.000503332508935 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 219.0 Infinity 0.3443355189938852 61.0 Infinity 0.8412773552608447 70.0 Infinity 0.6786179181492142 
8.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 187.0 Infinity 0.3986329535542951 61.0 Infinity 0.8412773552608447 65.0 NaN 0.7260573917064796 
9.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 194.0 Infinity 0.3744601976446867 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
10.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 166.0 Infinity 0.4243718311126449 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
11.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 160.0 Infinity 0.404936378375017 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
12.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 136.0 Infinity 0.45060191879211287 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
13.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 147.0 Infinity 0.43947272649377384 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
14.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 145.0 Infinity 0.4342208708651292 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
15.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 141.0 Infinity 0.4261919952139381 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
16.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 101.0 Infinity 0.6272873876051495 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
17.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 116.0 Infinity 0.5074003722029062 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
18.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 83.0 NaN 0.6968939555336416 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
19.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 103.0 NaN 0.5407471865442152 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
20.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 83.0 NaN 0.7035781348081823 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
21.000503332508934 66.0 Infinity 0.7768766015888418 61.0 NaN 0.7693128723179521 83.0 Infinity 0.6914706138151191 61.0 Infinity 0.8412773552608447 62.0 NaN 0.7571569429180837 
