#####################################################################
# Alchemist log file - simulation started at: 2020-03-21T03:59+0000 #
#####################################################################
# seed = 20.0, diameter = 100
#
# The columns have the following meaning: 
# time error-central[Sum] error-extreme[Sum] error-random[Sum] error-pageRank[Sum] error-harmonic[Sum] error-closeness[Sum] error-degree[Sum] 
0.0 NaN NaN NaN NaN NaN NaN NaN 
1.0021800586006056 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0021800586006053 17.507831730157278 0.9454089785080888 18.536962632495328 33.843785111425575 49.09560487089898 10.446683485655964 49.95351539516287 
3.0021800586006053 9.849872968953118 0.9454089785080888 13.683519528698252 14.862417047154189 99.72155361579422 10.172727290296718 15.180300081811387 
4.002180058600605 11.621823196956607 1.5120232427956384 14.424899850699237 10.135409110771455 79.16853394711228 10.860800743679121 11.771005170279356 
5.002180058600605 10.907826435852753 2.168183238442742 11.75662678592443 8.180894575782371 56.74207830671378 9.300272083013299 7.512763355504722 
6.002180058600605 10.038330403903412 2.168183238442742 7.388824499040353 6.422971123963324 45.81873496395817 12.319185512782582 12.793313944472242 
7.002180058600605 11.791092597687303 2.766064666125882 12.878494762674299 10.070904915954884 19.541950255249034 6.667552283270089 6.938465944393377 
8.002180058600604 6.739587573471738 3.0107676671242816 6.59137482766009 7.20928174298285 16.443820752395297 10.466091122862293 6.111792797929497 
9.002180058600604 6.5585543774523005 3.9641902887627722 10.589767899166661 12.427288018214778 8.419918981068971 3.728434014411306 8.38195057869143 
10.002180058600604 3.395888719031583 9.331403642762115 15.064889714195854 14.087864569961257 9.95409432101821 4.475876473325217 7.47037167526074 
11.002180058600604 7.21691960808287 10.398096281384571 8.260990899332523 10.33891446518135 2.78469251422307 10.28220898264574 9.000143143122397 
12.002180058600604 5.37507609260424 5.4156021679691815 11.148941575030676 7.703698013891563 11.018790326487114 5.456527783801977 6.3139371396403146 
13.002180058600604 4.719142919809398 7.576230013174696 10.118727949670582 5.225332565800937 9.847809815317099 12.222283055800066 12.066097596665234 
