#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T16:20+0000 #
#####################################################################
# seed = 8.0, speed = 5, meanNeighbors = 7, nodeCount = 50
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 50.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 50.0 1.6858974358974357 18.935666666666666 18.059 25.26666666666667 11.176190476190476 3.8962649455422222 
1.0 50.0 4.1883333333333335 18.722428571428573 14.534095238095238 23.116666666666667 7.842857142857143 3.9285540174933944 
1.5 50.0 8.925666666666666 18.37390476190476 9.448238095238095 18.28333333333333 2.0166666666666657 4.048315553747356 
2.0 50.0 13.412142857142857 18.160190476190476 4.778428571428572 10.45 0.09285714285714874 3.310518793645428 
2.5 50.0 16.02665873015873 18.218761904761905 2.3098174603174604 9.504761904761903 0.13333333333333286 2.1960368427837595 
3.0 50.0 17.13113492063492 18.78961904761905 1.9152460317460318 7.269047619047619 0.11666666666666714 1.6797706854361643 
3.5 50.0 17.99618253968254 18.465349206349206 1.0609126984126984 5.395238095238096 0.01666666666666572 1.0833182791083602 
4.0 50.0 18.264873015873015 18.544825396825395 0.8375238095238096 2.2833333333333314 0.08333333333333215 0.6632319901704953 
4.5 50.0 18.331769841269843 18.74711111111111 0.9316904761904763 3.0500000000000007 0.025000000000000355 0.8195648676428317 
5.0 50.0 18.391103174603174 18.509238095238096 1.0475793650793652 3.4825396825396826 0.03214285714285836 0.7679589247658152 
5.5 50.0 18.437896825396827 18.52190476190476 0.7583095238095241 2.014285714285716 0.01944444444444393 0.5032704563231093 
6.0 50.0 18.496920634920635 17.85811111111111 1.0216666666666667 13.615476190476192 0.10158730158730123 1.8903278434632824 
6.5 50.0 18.251492063492062 17.601444444444446 0.7959523809523805 2.9746031746031765 0.0 0.671501803134709 
7.0 50.0 18.142230158730158 17.144984126984127 1.185436507936508 4.260714285714286 0.0 0.9735777862218995 
7.5 50.0 17.937722222222224 16.95206349206349 1.395039682539682 13.450000000000001 0.0 2.0194303890255614 
8.0 50.0 17.94676984126984 11.552079365079365 6.394690476190477 13.450000000000001 0.0 2.2149476729712956 
8.5 50.0 17.722126984126984 11.124190476190476 6.597936507936509 13.728571428571431 0.0 1.9652317093286804 
9.0 50.0 17.454126984126983 11.190761904761905 6.263365079365079 13.728571428571431 0.0 1.9769771101984956 
9.5 50.0 16.70352380952381 11.104857142857144 5.5986666666666665 9.166666666666666 0.0 1.837064398125702 
10.0 50.0 16.32384126984127 10.223333333333333 6.100507936507936 13.038095238095238 0.0 2.2207713735305883 
10.5 50.0 15.261206349206349 10.472761904761905 5.401206349206349 13.038095238095238 0.0 2.3962074046094917 
11.0 50.0 14.10452380952381 10.568761904761905 4.21052380952381 7.72142857142857 0.0 2.059301206767494 
11.5 50.0 14.032666666666668 10.908095238095237 3.822666666666667 8.183333333333334 0.0 1.7613514827011991 
12.0 50.0 13.69029365079365 10.824095238095238 3.5642936507936507 8.183333333333334 0.0 1.7017392422797282 
12.5 50.0 13.489580086580085 10.897428571428572 2.9069134199134194 6.381746031746031 0.0 1.519963260117456 
13.0 50.0 12.88650505050505 10.893428571428572 2.4038383838383837 5.712698412698412 0.0 1.5534565535034204 
13.5 50.0 12.635256854256854 10.917333333333334 2.165256854256854 5.751587301587296 0.0 1.517006265668451 
14.0 50.0 12.223702741702741 11.199809523809524 1.8943694083694087 5.728571428571429 0.0 1.391335289665076 
14.5 50.0 11.850531635031635 11.060285714285714 1.243436396936397 4.785786435786438 0.0 1.0774734485527115 
15.0 50.0 11.689743034743035 11.086952380952381 1.05598112998113 3.9505411255411254 0.0 0.9158273985234339 
15.5 50.0 11.379510822510822 11.172095238095238 0.8938917748917746 3.9505411255411254 0.0 0.7992161241678131 
16.0 50.0 11.336214285714286 11.182095238095238 0.7805952380952379 2.9952380952380953 0.0 0.632639997396391 
16.5 50.0 11.423714285714286 11.287333333333333 0.8616190476190474 2.083333333333332 0.0 0.5450222878704439 
17.0 50.0 11.445714285714285 10.975428571428571 0.870285714285714 3.166666666666666 0.0 0.698188595255512 
17.5 50.0 11.453761904761905 14.72836507936508 3.285190476190477 8.526190476190473 0.0 1.8658008818754013 
18.0 50.0 11.390428571428572 11.104 0.8662380952380953 2.4833333333333325 0.0 0.6918579201299467 
18.5 50.0 11.346714285714286 14.520877344877345 3.1741630591630585 7.100000000000001 0.0 1.7611463417101165 
19.0 50.0 11.614190476190476 15.079269841269841 3.465079365079365 6.969047619047622 0.0 1.8567899502747995 
19.5 50.0 12.530333333333333 14.632574314574315 2.125034632034632 6.7023809523809526 0.0 1.6577755209611338 
20.0 50.0 13.846920634920634 16.690825396825396 3.142444444444444 9.816666666666666 0.0 2.3434656004539516 
20.5 50.0 14.84623088023088 16.794285714285714 2.2821976911976907 9.84404761904762 0.0 2.3220598185305428 
21.0 50.0 15.666584415584415 15.99209224109224 1.2853591963591966 4.418265068265068 0.0 1.0027260289776527 
21.5 50.0 16.202483405483406 15.914491952491952 1.2227228327228326 4.485281385281386 0.0 0.9295321013369822 
22.0 50.0 16.385621933621934 15.131673881673882 1.7235036075036072 10.937698412698413 0.0 2.02071570612447 
22.5 50.0 16.52746825396825 15.155575757575757 1.675590909090909 10.937698412698413 0.0 1.9713717176053902 
23.0 50.0 16.470555555555556 15.322477633477634 1.511633477633477 10.923412698412697 0.0 1.9189018243101645 
23.5 50.0 16.457468253968255 15.064430014430014 1.464422077922078 10.923412698412697 0.0 1.9353597954438095 
24.0 50.0 15.873031746031746 15.158176046176045 0.9119696969696973 2.6003968253968317 0.0 0.7647126450819413 
24.5 50.0 15.991246031746032 16.51814285714286 1.0965793650793652 3.414285714285711 0.0 0.9537957646881428 
25.0 50.0 16.124253968253967 16.76304761904762 1.5409999999999997 10.924206349206349 0.0 1.8601217830710906 
25.5 50.0 16.410103174603176 16.816380952380953 1.5977063492063492 11.252380952380955 0.0 2.2929323970395816 
26.0 50.0 16.672619047619047 16.991636363636363 1.2366652236652231 11.07857142857143 0.0 1.954725742091588 
26.5 50.0 16.40784126984127 17.26780952380952 1.434095238095238 11.161904761904763 0.0 2.3253080401208415 
27.0 50.0 16.479166666666668 17.291142857142855 1.1899285714285717 14.374999999999998 0.0 2.3580566571284054 
27.5 50.0 16.76022222222222 15.901304362304362 1.4101169941169942 8.271536796536797 0.0 1.6581711638151728 
28.0 50.0 17.002523809523808 17.09311111111111 0.5764285714285713 2.5964285714285715 0.0 0.5824930592616608 
28.5 50.0 17.029753968253967 16.691809523809525 1.0805158730158728 11.35952380952381 0.01468253968253741 2.4311626166523146 
29.0 50.0 16.991333333333333 16.67933177933178 1.2137071817071823 12.564285714285713 0.013095238095235828 1.925337302171373 
29.5 50.0 17.365031746031747 16.84407881007881 0.9494392274392278 4.77777777777778 0.011507936507939576 1.026227805116214 
30.0 50.0 17.417547619047618 17.138797979797978 0.9156890331890328 3.0456349206349174 0.02380952380952195 0.8712434723267505 
30.5 50.0 17.312880952380954 17.0585772005772 1.0145158730158723 3.784523809523808 9.37950937949239E-4 0.8863055342999225 
31.0 50.0 17.327928571428572 16.767797424797426 0.99372077922078 3.233730158730161 0.03373015873015994 0.7044011921930964 
31.5 50.0 17.329142857142855 18.97752380952381 1.8250000000000004 5.875 0.06904761904761614 1.5264555824942374 
32.0 50.0 17.343468253968254 18.444285714285712 1.4794365079365075 5.074999999999999 0.01190476190476275 1.121303532934983 
32.5 50.0 18.07039033189033 17.83606349206349 0.9299588744588744 3.5285714285714214 0.03928571428571459 0.8870948873963498 
