#####################################################################
# Alchemist log file - simulation started at: 2020-03-22T20:47+0000 #
#####################################################################
# seed = 92.0, diameter = 70
#
# The columns have the following meaning: 
# time error-central[Sum] error-extreme[Sum] error-random[Sum] error-pageRank[Sum] error-harmonic[Sum] error-closeness[Sum] error-degree[Sum] 
0.0 NaN NaN NaN NaN NaN NaN NaN 
1.0003681971117864 0.0 0.0 0.0 0.18673437421699224 0.18673437421699224 0.0 0.18673437421699224 
2.0003681971117864 32.34569017477504 30.998667848685933 24.38818690132365 34.02141933119614 81.36451294578515 27.274661228278273 47.12604341043867 
3.0003681971117864 18.292746575991927 18.61248570668684 14.98219556215756 17.325459739465078 107.66814652699192 14.450288573582155 17.134964499634645 
4.000368197111786 15.582097960955842 15.461951951472628 10.220456217697954 15.84349282166253 89.34517640776083 17.5310432638518 8.44588781992508 
5.000368197111786 7.742056441302124 7.986310786012156 6.656293603149949 10.41420109360544 60.57130389205718 9.998328911235628 6.92088033639075 
6.000368197111786 12.76519010744883 12.187483786030889 6.324673482812375 5.852281303481245 53.169453001924694 14.067246145448841 10.160048867071065 
7.000368197111786 12.394290321319842 16.606857596037095 6.320872006974438 7.036405394023314 34.1176510724205 10.11380329545247 5.332183170521886 
8.000368197111786 12.419411329722017 7.4868553162648075 2.275049661194277 6.927750951288445 53.902264382312154 7.771437792494689 10.638613954264716 
9.000368197111786 12.673427012485718 5.214904728980924 8.712565687098582 4.233370842254708 28.753429367000045 6.108906141316445 4.51692005185175 
10.000368197111786 4.7072106635343625 5.214904728980924 9.856694539158195 10.543936841180717 14.597749944710953 6.223152311956454 4.738462467528222 
11.000368197111786 12.48387917569174 5.214904728980925 3.6616519346441674 11.395134275518371 16.75956642905041 3.4918856326256966 12.662425467990586 
12.000368197111786 4.885392648397399 5.214904728980924 3.6616519346441674 4.658499233274648 7.573845474747673 3.4918856326256966 4.968045358956848 
13.000368197111786 9.597638331792371 5.214904728980924 12.643516201712034 6.16402706561996 5.5687619886038515 3.4918856326256957 5.418713897095257 
14.000368197111786 3.450146762372139 5.214904728980924 3.8566945391581946 6.256247782052059 2.466659239262663 3.4918856326256957 6.207663005554174 
